ICCID,IMSI,SIM_State
89882390000203226892,901288910015968,Inactive
89882390000203226900,901288910015969,Inactive
89882390000203226918,901288910015970,Inactive
89882390000203226926,901288910015971,Inactive
89882390000203226934,901288910015972,Inactive
89882390000203226942,901288910015973,Inactive
89882390000203226959,901288910015974,Inactive
89882390000203226967,901288910015975,Inactive
89882390000203226975,901288910015976,Inactive
89882390000203226983,901288910015977,Inactive
89882390000203226991,901288910015978,Inactive
89882390000203227007,901288910015979,Inactive
89882390000203227015,901288910015980,Inactive
89882390000203227023,901288910015981,Inactive
89882390000203227031,901288910015982,Inactive
89882390000203227049,901288910015983,Inactive
89882390000203227056,901288910015984,Inactive
89882390000203227064,901288910015985,Inactive
89882390000203227072,901288910015986,Inactive
89882390000203227080,901288910015987,Inactive
89882390000203227098,901288910015988,Inactive
89882390000203227106,901288910015989,Inactive
89882390000203227114,901288910015990,Inactive
89882390000203227122,901288910015991,Inactive
89882390000203227130,901288910015992,Inactive
89882390000203227148,901288910015993,Inactive
89882390000203227155,901288910015994,Inactive
89882390000203227163,901288910015995,Inactive
89882390000203227171,901288910015996,Inactive
89882390000203227189,901288910015997,Inactive
89882390000203227197,901288910015998,Inactive
89882390000203227205,901288910015999,Inactive
89882390000262826327,901288910017250,Active.Live
89882390000262826335,901288910017251,Active.Live
89882390000262826343,901288910017252,Active.Live
89882390000262826350,901288910017253,Active.Live
89882390000262826368,901288910017254,Active.Live
89882390000262826376,901288910017255,Active.Live
89882390000262826384,901288910017256,Active.Live
89882390000262826392,901288910017257,Active.Live
89882390000262826400,901288910017258,Active.Live
89882390000262826418,901288910017259,Active.Live
89882390000262826426,901288910017260,Active.Live
89882390000262826434,901288910017261,Active.Live
89882390000262826442,901288910017262,Active.Live
89882390000262826459,901288910017263,Active.Live
89882390000262826467,901288910017264,Active.Live
89882390000262826475,901288910017265,Active.Live
89882390000262826483,901288910017266,Active.Live
89882390000262826491,901288910017267,Active.Live
89882390000262826509,901288910017268,Active.Live
89882390000262826517,901288910017269,Active.Live
89882390000262826525,901288910017270,Active.Live
89882390000262826533,901288910017271,Active.Live
89882390000262826541,901288910017272,Active.Live
89882390000262826558,901288910017273,Active.Live
89882390000262826566,901288910017274,Active.Live
89882390000262826574,901288910017275,Active.Live
89882390000262826582,901288910017276,Active.Live
89882390000262826590,901288910017277,Inactive
89882390000262826608,901288910017278,Inactive
89882390000262826616,901288910017279,Active.Live
89882390000262826624,901288910017280,Active.Live
89882390000262826632,901288910017281,Active.Live
89882390000262826640,901288910017282,Active.Live
89882390000262826657,901288910017283,Active.Live
89882390000262826665,901288910017284,Active.Live
89882390000262826673,901288910017285,Active.Live
89882390000262826681,901288910017286,Active.Live
89882390000262826699,901288910017287,Active.Live
89882390000262826707,901288910017288,Active.Live
89882390000262826715,901288910017289,Active.Live
89882390000262826723,901288910017290,Active.Live
89882390000262826731,901288910017291,Inactive
89882390000262826749,901288910017292,Active.Live
89882390000262826756,901288910017293,Active.Live
89882390000262826764,901288910017294,Active.Live
89882390000262826772,901288910017295,Active.Live
89882390000262826780,901288910017296,Active.Live
89882390000262826798,901288910017297,Active.Live
89882390000262826806,901288910017298,Active.Live
89882390000262826814,901288910017299,Active.Live
89882390000262841326,901288910018750,Active.Live
89882390000262841334,901288910018751,Terminated
89882390000262841342,901288910018752,Inactive
89882390000262841359,901288910018753,Inactive
89882390000262841367,901288910018754,Inactive
89882390000262841375,901288910018755,Active.Live
89882390000262841383,901288910018756,Active.Live
89882390000262841391,901288910018757,Active.Live
89882390000262841409,901288910018758,Active.Live
89882390000262841417,901288910018759,Active.Live
89882390000262841425,901288910018760,Active.Live
89882390000262841433,901288910018761,Active.Live
89882390000262841441,901288910018762,Active.Live
89882390000262841458,901288910018763,Active.Live
89882390000262841466,901288910018764,Active.Live
89882390000262841474,901288910018765,Active.Live
89882390000262841482,901288910018766,Active.Live
89882390000262841490,901288910018767,Active.Live
89882390000262841508,901288910018768,Active.Live
89882390000262841516,901288910018769,Active.Live
89882390000262841524,901288910018770,Active.Live
89882390000262841532,901288910018771,Active.Live
89882390000262841540,901288910018772,Inactive
89882390000262841557,901288910018773,Inactive
89882390000262841565,901288910018774,Active.Live
89882390000262841573,901288910018775,Active.Live
89882390000262841581,901288910018776,Active.Live
89882390000262841599,901288910018777,Active.Live
89882390000262841607,901288910018778,Active.Live
89882390000262841615,901288910018779,Inactive
89882390000262841623,901288910018780,Inactive
89882390000262841631,901288910018781,Active.Live
89882390000262841649,901288910018782,Active.Live
89882390000262841656,901288910018783,Active.Live
89882390000262841664,901288910018784,Active.Live
89882390000262841672,901288910018785,Active.Live
89882390000262841680,901288910018786,Active.Live
89882390000262841698,901288910018787,Inactive
89882390000262841706,901288910018788,Active.Live
89882390000262841714,901288910018789,Active.Live
89882390000262841722,901288910018790,Inactive
89882390000262841730,901288910018791,Active.Live
89882390000262841748,901288910018792,Active.Live
89882390000262841755,901288910018793,Active.Live
89882390000262841763,901288910018794,Active.Live
89882390000262841771,901288910018795,Active.Live
89882390000262841789,901288910018796,Active.Live
89882390000262841797,901288910018797,Active.Live
89882390000262841805,901288910018798,Active.Live
89882390000262841813,901288910018799,Active.Live
89882390000262841821,901288910018800,Active.Live
89882390000262841839,901288910018801,Inactive
89882390000262841847,901288910018802,Active.Live
89882390000262841854,901288910018803,Active.Live
89882390000262841862,901288910018804,Active.Live
89882390000262841870,901288910018805,Active.Live
89882390000262841888,901288910018806,Active.Live
89882390000262841896,901288910018807,Active.Live
89882390000262841904,901288910018808,Active.Live
89882390000262841912,901288910018809,Active.Live
89882390000262841920,901288910018810,Active.Live
89882390000262841938,901288910018811,Active.Live
89882390000262841946,901288910018812,Active.Live
89882390000262841953,901288910018813,Active.Live
89882390000262841961,901288910018814,Active.Live
89882390000262841979,901288910018815,Active.Live
89882390000262841987,901288910018816,Active.Live
89882390000262841995,901288910018817,Active.Live
89882390000262842001,901288910018818,Active.Live
89882390000262842019,901288910018819,Active.Live
89882390000262842027,901288910018820,Active.Live
89882390000262842035,901288910018821,Active.Live
89882390000262842043,901288910018822,Active.Live
89882390000262842050,901288910018823,Active.Live
89882390000262842068,901288910018824,Active.Live
89882390000262842076,901288910018825,Active.Live
89882390000262842084,901288910018826,Active.Live
89882390000262842092,901288910018827,Active.Live
89882390000262842100,901288910018828,Active.Live
89882390000262842118,901288910018829,Active.Live
89882390000262842126,901288910018830,Active.Live
89882390000262842134,901288910018831,Active.Live
89882390000262842142,901288910018832,Active.Live
89882390000262842159,901288910018833,Active.Live
89882390000262842167,901288910018834,Inactive
89882390000262842175,901288910018835,Inactive
89882390000262842183,901288910018836,Active.Live
89882390000262842191,901288910018837,Active.Live
89882390000262842209,901288910018838,Active.Live
89882390000262842217,901288910018839,Active.Live
89882390000262842225,901288910018840,Active.Live
89882390000262842233,901288910018841,Active.Live
89882390000262842241,901288910018842,Active.Live
89882390000262842258,901288910018843,Active.Live
89882390000262842266,901288910018844,Active.Live
89882390000262842274,901288910018845,Active.Live
89882390000262842282,901288910018846,Active.Live
89882390000262842290,901288910018847,Active.Live
89882390000262842308,901288910018848,Active.Live
89882390000262842316,901288910018849,Active.Live
89882390000262842324,901288910018850,Active.Live
89882390000262842332,901288910018851,Active.Live
89882390000262842340,901288910018852,Active.Live
89882390000262842357,901288910018853,Active.Live
89882390000262842365,901288910018854,Active.Live
89882390000262842373,901288910018855,Active.Live
89882390000262842381,901288910018856,Active.Live
89882390000262842399,901288910018857,Active.Live
89882390000262842407,901288910018858,Active.Live
89882390000262842415,901288910018859,Active.Live
89882390000262842423,901288910018860,Active.Live
89882390000262842431,901288910018861,Active.Live
89882390000262842449,901288910018862,Active.Live
89882390000262842456,901288910018863,Active.Live
89882390000262842464,901288910018864,Active.Live
89882390000262842472,901288910018865,Active.Live
89882390000262842480,901288910018866,Active.Live
89882390000262842498,901288910018867,Active.Live
89882390000262842506,901288910018868,Active.Live
89882390000262842514,901288910018869,Active.Live
89882390000262842522,901288910018870,Active.Live
89882390000262842530,901288910018871,Active.Live
89882390000262842548,901288910018872,Active.Live
89882390000262842555,901288910018873,Active.Live
89882390000262842563,901288910018874,Active.Live
89882390000262842571,901288910018875,Active.Live
89882390000262842589,901288910018876,Active.Live
89882390000262842597,901288910018877,Active.Live
89882390000262842605,901288910018878,Active.Live
89882390000262842613,901288910018879,Active.Live
89882390000262842621,901288910018880,Active.Live
89882390000262842639,901288910018881,Active.Live
89882390000262842647,901288910018882,Active.Live
89882390000262842654,901288910018883,Active.Live
89882390000262842662,901288910018884,Active.Live
89882390000262842670,901288910018885,Active.Live
89882390000262842688,901288910018886,Active.Live
89882390000262842696,901288910018887,Active.Live
89882390000262842704,901288910018888,Active.Live
89882390000262842712,901288910018889,Active.Live
89882390000262842720,901288910018890,Active.Live
89882390000262842738,901288910018891,Active.Live
89882390000262842746,901288910018892,Active.Live
89882390000262842753,901288910018893,Active.Live
89882390000262842761,901288910018894,Active.Live
89882390000262842779,901288910018895,Active.Live
89882390000262842787,901288910018896,Active.Live
89882390000262842795,901288910018897,Active.Live
89882390000262842803,901288910018898,Active.Live
89882390000262842811,901288910018899,Active.Live
89882390000262842829,901288910018900,Active.Live
89882390000262842837,901288910018901,Active.Live
89882390000262842845,901288910018902,Active.Live
89882390000262842852,901288910018903,Active.Live
89882390000262842860,901288910018904,Active.Live
89882390000262842878,901288910018905,Active.Live
89882390000262842886,901288910018906,Active.Live
89882390000262842894,901288910018907,Active.Live
89882390000262842902,901288910018908,Active.Live
89882390000262842910,901288910018909,Active.Live
89882390000262842928,901288910018910,Active.Live
89882390000262842936,901288910018911,Active.Live
89882390000262842944,901288910018912,Active.Live
89882390000262842951,901288910018913,Active.Live
89882390000262842969,901288910018914,Active.Live
89882390000262842977,901288910018915,Active.Live
89882390000262842985,901288910018916,Active.Live
89882390000262842993,901288910018917,Active.Live
89882390000262843009,901288910018918,Active.Live
89882390000262843017,901288910018919,Active.Live
89882390000262843025,901288910018920,Active.Live
89882390000262843033,901288910018921,Active.Ready
89882390000262843041,901288910018922,Active.Live
89882390000262843058,901288910018923,Active.Live
89882390000262843066,901288910018924,Active.Live
89882390000262843074,901288910018925,Active.Live
89882390000262843082,901288910018926,Active.Live
89882390000262843090,901288910018927,Active.Live
89882390000262843108,901288910018928,Active.Live
89882390000262843116,901288910018929,Active.Live
89882390000262843124,901288910018930,Active.Live
89882390000262843132,901288910018931,Active.Live
89882390000262843140,901288910018932,Active.Live
89882390000262843157,901288910018933,Active.Live
89882390000262843165,901288910018934,Active.Live
89882390000262843173,901288910018935,Active.Live
89882390000262843181,901288910018936,Active.Live
89882390000262843199,901288910018937,Active.Live
89882390000262843207,901288910018938,Active.Live
89882390000262843215,901288910018939,Active.Live
89882390000262843223,901288910018940,Active.Live
89882390000262843231,901288910018941,Active.Live
89882390000262843249,901288910018942,Active.Live
89882390000262843256,901288910018943,Active.Live
89882390000262843264,901288910018944,Active.Live
89882390000262843272,901288910018945,Active.Live
89882390000262843280,901288910018946,Active.Live
89882390000262843298,901288910018947,Active.Live
89882390000262843306,901288910018948,Active.Live
89882390000262843314,901288910018949,Active.Live
89882390000262843322,901288910018950,Active.Live
89882390000262843330,901288910018951,Active.Live
89882390000262843348,901288910018952,Active.Live
89882390000262843355,901288910018953,Active.Live
89882390000262843363,901288910018954,Active.Live
89882390000262843371,901288910018955,Active.Live
89882390000262843389,901288910018956,Active.Live
89882390000262843397,901288910018957,Active.Live
89882390000262843405,901288910018958,Active.Live
89882390000262843413,901288910018959,Active.Live
89882390000262843421,901288910018960,Active.Live
89882390000262843439,901288910018961,Active.Live
89882390000262843447,901288910018962,Active.Live
89882390000262843454,901288910018963,Active.Live
89882390000262843462,901288910018964,Active.Live
89882390000262843470,901288910018965,Active.Live
89882390000262843488,901288910018966,Active.Live
89882390000262843496,901288910018967,Active.Live
89882390000262843504,901288910018968,Active.Live
89882390000262843512,901288910018969,Active.Live
89882390000262843520,901288910018970,Active.Live
89882390000262843538,901288910018971,Active.Live
89882390000262843546,901288910018972,Active.Live
89882390000262843553,901288910018973,Active.Live
89882390000262843561,901288910018974,Active.Live
89882390000262843579,901288910018975,Active.Live
89882390000262843587,901288910018976,Active.Live
89882390000262843595,901288910018977,Active.Live
89882390000262843603,901288910018978,Active.Live
89882390000262843611,901288910018979,Active.Live
89882390000262843629,901288910018980,Active.Live
89882390000262843637,901288910018981,Active.Live
89882390000262843645,901288910018982,Active.Live
89882390000262843652,901288910018983,Active.Live
89882390000262843660,901288910018984,Active.Live
89882390000262843678,901288910018985,Active.Live
89882390000262843686,901288910018986,Inactive
89882390000262843694,901288910018987,Active.Live
89882390000262843702,901288910018988,Active.Live
89882390000262843710,901288910018989,Inactive
89882390000262843728,901288910018990,Active.Live
89882390000262843736,901288910018991,Inactive
89882390000262843744,901288910018992,Inactive
89882390000262843751,901288910018993,Active.Live
89882390000262843769,901288910018994,Inactive
89882390000262843777,901288910018995,Inactive
89882390000262843785,901288910018996,Active.Live
89882390000262843793,901288910018997,Active.Live
89882390000262843801,901288910018998,Active.Live
89882390000262843819,901288910018999,Active.Live
89882390000284968453,901288910044250,Inactive
89882390000284968461,901288910044251,Inactive
89882390000284968479,901288910044252,Inactive
89882390000284968487,901288910044253,Inactive
89882390000284968495,901288910044254,Inactive
89882390000284968503,901288910044255,Inactive
89882390000284968511,901288910044256,Inactive
89882390000284968529,901288910044257,Inactive
89882390000284968537,901288910044258,Inactive
89882390000284968545,901288910044259,Inactive
89882390000284968552,901288910044260,Inactive
89882390000284968560,901288910044261,Inactive
89882390000284968578,901288910044262,Inactive
89882390000284968586,901288910044263,Inactive
89882390000284968594,901288910044264,Inactive
89882390000284968602,901288910044265,Inactive
89882390000284968610,901288910044266,Inactive
89882390000284968628,901288910044267,Inactive
89882390000284968636,901288910044268,Inactive
89882390000284968644,901288910044269,Inactive
89882390000284968651,901288910044270,Inactive
89882390000284968669,901288910044271,Inactive
89882390000284968677,901288910044272,Inactive
89882390000284968685,901288910044273,Inactive
89882390000284968693,901288910044274,Inactive
89882390000284968701,901288910044275,Inactive
89882390000284968719,901288910044276,Inactive
89882390000284968727,901288910044277,Inactive
89882390000284968735,901288910044278,Inactive
89882390000284968743,901288910044279,Inactive
89882390000284968750,901288910044280,Inactive
89882390000284968768,901288910044281,Inactive
89882390000284968776,901288910044282,Inactive
89882390000284968784,901288910044283,Inactive
89882390000284968792,901288910044284,Inactive
89882390000284968800,901288910044285,Inactive
89882390000284968818,901288910044286,Inactive
89882390000284968826,901288910044287,Inactive
89882390000284968834,901288910044288,Inactive
89882390000284968842,901288910044289,Inactive
89882390000284968859,901288910044290,Inactive
89882390000284968867,901288910044291,Inactive
89882390000284968875,901288910044292,Inactive
89882390000284968883,901288910044293,Inactive
89882390000284968891,901288910044294,Inactive
89882390000284968909,901288910044295,Inactive
89882390000284968917,901288910044296,Inactive
89882390000284968925,901288910044297,Inactive
89882390000284968933,901288910044298,Inactive
89882390000284968941,901288910044299,Inactive
89882390000284968958,901288910044300,Inactive
89882390000284968966,901288910044301,Inactive
89882390000284968974,901288910044302,Inactive
89882390000284968982,901288910044303,Inactive
89882390000284968990,901288910044304,Inactive
89882390000284969006,901288910044305,Inactive
89882390000284969014,901288910044306,Inactive
89882390000284969022,901288910044307,Inactive
89882390000284969030,901288910044308,Inactive
89882390000284969048,901288910044309,Inactive
89882390000284969055,901288910044310,Inactive
89882390000284969063,901288910044311,Inactive
89882390000284969071,901288910044312,Inactive
89882390000284969089,901288910044313,Inactive
89882390000284969097,901288910044314,Inactive
89882390000284969105,901288910044315,Inactive
89882390000284969113,901288910044316,Inactive
89882390000284969121,901288910044317,Inactive
89882390000284969139,901288910044318,Inactive
89882390000284969147,901288910044319,Inactive
89882390000284969154,901288910044320,Inactive
89882390000284969162,901288910044321,Inactive
89882390000284969170,901288910044322,Inactive
89882390000284969188,901288910044323,Inactive
89882390000284969196,901288910044324,Inactive
89882390000284969204,901288910044325,Inactive
89882390000284969212,901288910044326,Inactive
89882390000284969220,901288910044327,Inactive
89882390000284969238,901288910044328,Inactive
89882390000284969246,901288910044329,Inactive
89882390000284969253,901288910044330,Inactive
89882390000284969261,901288910044331,Inactive
89882390000284969279,901288910044332,Inactive
89882390000284969287,901288910044333,Inactive
89882390000284969295,901288910044334,Inactive
89882390000284969303,901288910044335,Inactive
89882390000284969311,901288910044336,Inactive
89882390000284969329,901288910044337,Inactive
89882390000284969337,901288910044338,Inactive
89882390000284969345,901288910044339,Inactive
89882390000284969352,901288910044340,Inactive
89882390000284969360,901288910044341,Inactive
89882390000284969378,901288910044342,Inactive
89882390000284969386,901288910044343,Inactive
89882390000284969394,901288910044344,Inactive
89882390000284969402,901288910044345,Inactive
89882390000284969410,901288910044346,Inactive
89882390000284969428,901288910044347,Inactive
89882390000284969436,901288910044348,Inactive
89882390000284969444,901288910044349,Inactive
89882390000284969451,901288910044350,Inactive
89882390000284969469,901288910044351,Inactive
89882390000284969477,901288910044352,Inactive
89882390000284969485,901288910044353,Inactive
89882390000284969493,901288910044354,Inactive
89882390000284969501,901288910044355,Inactive
89882390000284969519,901288910044356,Inactive
89882390000284969527,901288910044357,Inactive
89882390000284969535,901288910044358,Inactive
89882390000284969543,901288910044359,Inactive
89882390000284969550,901288910044360,Inactive
89882390000284969568,901288910044361,Inactive
89882390000284969576,901288910044362,Inactive
89882390000284969584,901288910044363,Inactive
89882390000284969592,901288910044364,Inactive
89882390000284969600,901288910044365,Inactive
89882390000284969618,901288910044366,Inactive
89882390000284969626,901288910044367,Inactive
89882390000284969634,901288910044368,Inactive
89882390000284969642,901288910044369,Inactive
89882390000284969659,901288910044370,Inactive
89882390000284969667,901288910044371,Inactive
89882390000284969675,901288910044372,Inactive
89882390000284969683,901288910044373,Inactive
89882390000284969691,901288910044374,Inactive
89882390000284969709,901288910044375,Inactive
89882390000284969717,901288910044376,Inactive
89882390000284969725,901288910044377,Inactive
89882390000284969733,901288910044378,Inactive
89882390000284969741,901288910044379,Inactive
89882390000284969758,901288910044380,Inactive
89882390000284969766,901288910044381,Inactive
89882390000284969774,901288910044382,Inactive
89882390000284969782,901288910044383,Inactive
89882390000284969790,901288910044384,Inactive
89882390000284969808,901288910044385,Inactive
89882390000284969816,901288910044386,Inactive
89882390000284969824,901288910044387,Inactive
89882390000284969832,901288910044388,Inactive
89882390000284969840,901288910044389,Inactive
89882390000284969857,901288910044390,Inactive
89882390000284969865,901288910044391,Inactive
89882390000284969873,901288910044392,Inactive
89882390000284969881,901288910044393,Inactive
89882390000284969899,901288910044394,Inactive
89882390000284969907,901288910044395,Inactive
89882390000284969915,901288910044396,Inactive
89882390000284969923,901288910044397,Inactive
89882390000284969931,901288910044398,Inactive
89882390000284969949,901288910044399,Inactive
89882390000284969956,901288910044400,Inactive
89882390000284969964,901288910044401,Inactive
89882390000284969972,901288910044402,Inactive
89882390000284969980,901288910044403,Inactive
89882390000284969998,901288910044404,Inactive
89882390000284970004,901288910044405,Inactive
89882390000284970012,901288910044406,Inactive
89882390000284970020,901288910044407,Inactive
89882390000284970038,901288910044408,Inactive
89882390000284970046,901288910044409,Inactive
89882390000284970053,901288910044410,Inactive
89882390000284970061,901288910044411,Inactive
89882390000284970079,901288910044412,Inactive
89882390000284970087,901288910044413,Inactive
89882390000284970095,901288910044414,Inactive
89882390000284970103,901288910044415,Inactive
89882390000284970111,901288910044416,Inactive
89882390000284970129,901288910044417,Inactive
89882390000284970137,901288910044418,Inactive
89882390000284970145,901288910044419,Inactive
89882390000284970152,901288910044420,Inactive
89882390000284970160,901288910044421,Inactive
89882390000284970178,901288910044422,Inactive
89882390000284970186,901288910044423,Inactive
89882390000284970194,901288910044424,Inactive
89882390000284970202,901288910044425,Inactive
89882390000284970210,901288910044426,Inactive
89882390000284970228,901288910044427,Inactive
89882390000284970236,901288910044428,Inactive
89882390000284970244,901288910044429,Inactive
89882390000284970251,901288910044430,Inactive
89882390000284970269,901288910044431,Inactive
89882390000284970277,901288910044432,Inactive
89882390000284970285,901288910044433,Inactive
89882390000284970293,901288910044434,Inactive
89882390000284970301,901288910044435,Inactive
89882390000284970319,901288910044436,Inactive
89882390000284970327,901288910044437,Inactive
89882390000284970335,901288910044438,Inactive
89882390000284970343,901288910044439,Inactive
89882390000284970350,901288910044440,Inactive
89882390000284970368,901288910044441,Inactive
89882390000284970376,901288910044442,Inactive
89882390000284970384,901288910044443,Inactive
89882390000284970392,901288910044444,Inactive
89882390000284970400,901288910044445,Inactive
89882390000284970418,901288910044446,Inactive
89882390000284970426,901288910044447,Inactive
89882390000284970434,901288910044448,Inactive
89882390000284970442,901288910044449,Inactive
89882390000284970459,901288910044450,Inactive
89882390000284970467,901288910044451,Inactive
89882390000284970475,901288910044452,Inactive
89882390000284970483,901288910044453,Inactive
89882390000284970491,901288910044454,Inactive
89882390000284970509,901288910044455,Inactive
89882390000284970517,901288910044456,Inactive
89882390000284970525,901288910044457,Inactive
89882390000284970533,901288910044458,Inactive
89882390000284970541,901288910044459,Inactive
89882390000284970558,901288910044460,Inactive
89882390000284970566,901288910044461,Inactive
89882390000284970574,901288910044462,Inactive
89882390000284970582,901288910044463,Inactive
89882390000284970590,901288910044464,Inactive
89882390000284970608,901288910044465,Inactive
89882390000284970616,901288910044466,Inactive
89882390000284970624,901288910044467,Inactive
89882390000284970632,901288910044468,Inactive
89882390000284970640,901288910044469,Inactive
89882390000284970657,901288910044470,Inactive
89882390000284970665,901288910044471,Inactive
89882390000284970673,901288910044472,Inactive
89882390000284970681,901288910044473,Inactive
89882390000284970699,901288910044474,Inactive
89882390000284970707,901288910044475,Inactive
89882390000284970715,901288910044476,Inactive
89882390000284970723,901288910044477,Inactive
89882390000284970731,901288910044478,Inactive
89882390000284970749,901288910044479,Inactive
89882390000284970756,901288910044480,Inactive
89882390000284970764,901288910044481,Inactive
89882390000284970772,901288910044482,Inactive
89882390000284970780,901288910044483,Inactive
89882390000284970798,901288910044484,Inactive
89882390000284970806,901288910044485,Inactive
89882390000284970814,901288910044486,Inactive
89882390000284970822,901288910044487,Inactive
89882390000284970830,901288910044488,Inactive
89882390000284970848,901288910044489,Inactive
89882390000284970855,901288910044490,Inactive
89882390000284970863,901288910044491,Inactive
89882390000284970871,901288910044492,Inactive
89882390000284970889,901288910044493,Inactive
89882390000284970897,901288910044494,Inactive
89882390000284970905,901288910044495,Inactive
89882390000284970913,901288910044496,Inactive
89882390000284970921,901288910044497,Inactive
89882390000284970939,901288910044498,Inactive
89882390000284970947,901288910044499,Inactive
89882390000284970954,901288910044500,Inactive
89882390000284970962,901288910044501,Inactive
89882390000284970970,901288910044502,Inactive
89882390000284970988,901288910044503,Inactive
89882390000284970996,901288910044504,Inactive
89882390000284971002,901288910044505,Inactive
89882390000284971010,901288910044506,Inactive
89882390000284971028,901288910044507,Inactive
89882390000284971036,901288910044508,Inactive
89882390000284971044,901288910044509,Inactive
89882390000284971051,901288910044510,Inactive
89882390000284971069,901288910044511,Inactive
89882390000284971077,901288910044512,Inactive
89882390000284971085,901288910044513,Inactive
89882390000284971093,901288910044514,Inactive
89882390000284971101,901288910044515,Inactive
89882390000284971119,901288910044516,Inactive
89882390000284971127,901288910044517,Inactive
89882390000284971135,901288910044518,Inactive
89882390000284971143,901288910044519,Inactive
89882390000284971150,901288910044520,Inactive
89882390000284971168,901288910044521,Inactive
89882390000284971176,901288910044522,Inactive
89882390000284971184,901288910044523,Inactive
89882390000284971192,901288910044524,Inactive
89882390000284971200,901288910044525,Inactive
89882390000284971218,901288910044526,Inactive
89882390000284971226,901288910044527,Inactive
89882390000284971234,901288910044528,Inactive
89882390000284971242,901288910044529,Inactive
89882390000284971259,901288910044530,Inactive
89882390000284971267,901288910044531,Inactive
89882390000284971275,901288910044532,Inactive
89882390000284971283,901288910044533,Inactive
89882390000284971291,901288910044534,Inactive
89882390000284971309,901288910044535,Inactive
89882390000284971317,901288910044536,Inactive
89882390000284971325,901288910044537,Inactive
89882390000284971333,901288910044538,Inactive
89882390000284971341,901288910044539,Inactive
89882390000284971358,901288910044540,Inactive
89882390000284971366,901288910044541,Inactive
89882390000284971374,901288910044542,Inactive
89882390000284971382,901288910044543,Inactive
89882390000284971390,901288910044544,Inactive
89882390000284971408,901288910044545,Inactive
89882390000284971416,901288910044546,Inactive
89882390000284971424,901288910044547,Inactive
89882390000284971432,901288910044548,Inactive
89882390000284971440,901288910044549,Inactive
89882390000284971457,901288910044550,Inactive
89882390000284971465,901288910044551,Inactive
89882390000284971473,901288910044552,Inactive
89882390000284971481,901288910044553,Inactive
89882390000284971499,901288910044554,Inactive
89882390000284971507,901288910044555,Inactive
89882390000284971515,901288910044556,Inactive
89882390000284971523,901288910044557,Inactive
89882390000284971531,901288910044558,Inactive
89882390000284971549,901288910044559,Inactive
89882390000284971556,901288910044560,Inactive
89882390000284971564,901288910044561,Inactive
89882390000284971572,901288910044562,Inactive
89882390000284971580,901288910044563,Inactive
89882390000284971598,901288910044564,Inactive
89882390000284971606,901288910044565,Inactive
89882390000284971614,901288910044566,Inactive
89882390000284971622,901288910044567,Inactive
89882390000284971630,901288910044568,Inactive
89882390000284971648,901288910044569,Inactive
89882390000284971655,901288910044570,Inactive
89882390000284971663,901288910044571,Inactive
89882390000284971671,901288910044572,Inactive
89882390000284971689,901288910044573,Inactive
89882390000284971697,901288910044574,Inactive
89882390000284971705,901288910044575,Inactive
89882390000284971713,901288910044576,Inactive
89882390000284971721,901288910044577,Inactive
89882390000284971739,901288910044578,Inactive
89882390000284971747,901288910044579,Inactive
89882390000284971754,901288910044580,Inactive
89882390000284971762,901288910044581,Inactive
89882390000284971770,901288910044582,Inactive
89882390000284971788,901288910044583,Inactive
89882390000284971796,901288910044584,Inactive
89882390000284971804,901288910044585,Inactive
89882390000284971812,901288910044586,Inactive
89882390000284971820,901288910044587,Inactive
89882390000284971838,901288910044588,Inactive
89882390000284971846,901288910044589,Inactive
89882390000284971853,901288910044590,Inactive
89882390000284971861,901288910044591,Inactive
89882390000284971879,901288910044592,Inactive
89882390000284971887,901288910044593,Inactive
89882390000284971895,901288910044594,Inactive
89882390000284971903,901288910044595,Inactive
89882390000284971911,901288910044596,Inactive
89882390000284971929,901288910044597,Inactive
89882390000284971937,901288910044598,Inactive
89882390000284971945,901288910044599,Inactive
89882390000284971952,901288910044600,Inactive
89882390000284971960,901288910044601,Inactive
89882390000284971978,901288910044602,Inactive
89882390000284971986,901288910044603,Inactive
89882390000284971994,901288910044604,Inactive
89882390000284972000,901288910044605,Inactive
89882390000284972018,901288910044606,Inactive
89882390000284972026,901288910044607,Inactive
89882390000284972034,901288910044608,Inactive
89882390000284972042,901288910044609,Inactive
89882390000284972059,901288910044610,Inactive
89882390000284972067,901288910044611,Inactive
89882390000284972075,901288910044612,Inactive
89882390000284972083,901288910044613,Inactive
89882390000284972091,901288910044614,Inactive
89882390000284972109,901288910044615,Inactive
89882390000284972117,901288910044616,Inactive
89882390000284972125,901288910044617,Inactive
89882390000284972133,901288910044618,Inactive
89882390000284972141,901288910044619,Inactive
89882390000284972158,901288910044620,Inactive
89882390000284972166,901288910044621,Inactive
89882390000284972174,901288910044622,Inactive
89882390000284972182,901288910044623,Inactive
89882390000284972190,901288910044624,Inactive
89882390000284972208,901288910044625,Inactive
89882390000284972216,901288910044626,Inactive
89882390000284972224,901288910044627,Inactive
89882390000284972232,901288910044628,Inactive
89882390000284972240,901288910044629,Inactive
89882390000284972257,901288910044630,Inactive
89882390000284972265,901288910044631,Inactive
89882390000284972273,901288910044632,Inactive
89882390000284972281,901288910044633,Inactive
89882390000284972299,901288910044634,Inactive
89882390000284972307,901288910044635,Inactive
89882390000284972315,901288910044636,Inactive
89882390000284972323,901288910044637,Inactive
89882390000284972331,901288910044638,Inactive
