Operator_Reseller,Parent_organisation,Customer,Customer_Id,BAN,Service_Profile,Service_profile_Id,Group,Tariff,Tariff_Id,IMSI,SIM_Type,ICCID,MSISDN,CSD_MSISDN,IMEI,Last_det._IMEI,Last_det._IMEI_timestamp,SIM_State,Last_state_change,Home_Country,Custom_Attribute_1,Custom_Attribute_2,Custom_Attribute_3,Custom_Attribute_4,Custom_Attribute_5,Created_on,Has_Been_Active.Live,Data_session_status,First_time_Active.Live,First_Used,Has_Been_Active.Test,Active.test_started_on,Nr._of_SIMs,Last_Country,Last_Serving_Network,Last_APN,Last_Cell_Id,Last_IP_Address,Last_IP_address_type,Static_IPv4_address_per_APN,Framed_IPv6_prefix_per_APN,Delegated_IPv6_prefix_per_APN,eCall_mode,VPN_group,Order_reference,Linked_device,EID,eUICC_Profile_State,POL1,POL2,SMDP,Fallback,eUICC_Profile_Downloaded_Date,SIM_Form_Factor,SIM_Profile_Code
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100314,USIM,89882390000430402712,882398910100314,,,,,Inactive,2023-03-17 09:58:16 +02:00,,,,,,,2022-05-05 14:08:35 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100315,USIM,89882390000430402720,882398910100315,,,,,Inactive,2023-03-17 09:58:16 +02:00,,,,,,,2022-05-05 14:08:35 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100316,USIM,89882390000430402738,882398910100316,,,,,Inactive,2023-03-17 09:58:16 +02:00,,,,,,,2022-05-05 14:08:35 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100317,USIM,89882390000430402746,882398910100317,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:35 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100318,USIM,89882390000430402753,882398910100318,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:35 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100319,USIM,89882390000430402761,882398910100319,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:35 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100320,USIM,89882390000430402779,882398910100320,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100321,USIM,89882390000430402787,882398910100321,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100322,USIM,89882390000430402795,882398910100322,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100323,USIM,89882390000430402803,882398910100323,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100324,USIM,89882390000430402811,882398910100324,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100325,USIM,89882390000430402829,882398910100325,,,,,Inactive,2023-03-17 09:58:17 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100326,USIM,89882390000430402837,882398910100326,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100327,USIM,89882390000430402845,882398910100327,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100328,USIM,89882390000430402852,882398910100328,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100329,USIM,89882390000430402860,882398910100329,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:38 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100330,USIM,89882390000430402878,882398910100330,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100331,USIM,89882390000430402886,882398910100331,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100332,USIM,89882390000430402894,882398910100332,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100333,USIM,89882390000430402902,882398910100333,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100334,USIM,89882390000430402910,882398910100334,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100335,USIM,89882390000430402928,882398910100335,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100336,USIM,89882390000430402936,882398910100336,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100337,USIM,89882390000430402944,882398910100337,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100338,USIM,89882390000430402951,882398910100338,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100339,USIM,89882390000430402969,882398910100339,,,,,Inactive,2023-03-17 09:58:18 +02:00,,,,,,,2022-05-05 14:08:41 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100340,USIM,89882390000430402977,882398910100340,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100341,USIM,89882390000430402985,882398910100341,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100342,USIM,89882390000430402993,882398910100342,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100343,USIM,89882390000430403009,882398910100343,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100344,USIM,89882390000430403017,882398910100344,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100345,USIM,89882390000430403025,882398910100345,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100346,USIM,89882390000430403033,882398910100346,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100347,USIM,89882390000430403041,882398910100347,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:44 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100348,USIM,89882390000430403058,882398910100348,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:45 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100349,USIM,89882390000430403066,882398910100349,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:45 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100350,USIM,89882390000430403074,882398910100350,,,,,Inactive,2023-03-17 09:58:19 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100351,USIM,89882390000430403082,882398910100351,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100352,USIM,89882390000430403090,882398910100352,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100353,USIM,89882390000430403108,882398910100353,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100354,USIM,89882390000430403116,882398910100354,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100355,USIM,89882390000430403124,882398910100355,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100356,USIM,89882390000430403132,882398910100356,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100357,USIM,89882390000430403140,882398910100357,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100358,USIM,89882390000430403157,882398910100358,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100359,USIM,89882390000430403165,882398910100359,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:48 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100360,USIM,89882390000430403173,882398910100360,,,,,Inactive,2023-03-17 09:57:40 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100361,USIM,89882390000430403181,882398910100361,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100362,USIM,89882390000430403199,882398910100362,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100363,USIM,89882390000430403207,882398910100363,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100364,USIM,89882390000430403215,882398910100364,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100365,USIM,89882390000430403223,882398910100365,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100366,USIM,89882390000430403231,882398910100366,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100367,USIM,89882390000430403249,882398910100367,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100368,USIM,89882390000430403256,882398910100368,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100369,USIM,89882390000430403264,882398910100369,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:51 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100370,USIM,89882390000430403272,882398910100370,,,,,Inactive,2023-03-17 09:57:41 +02:00,,,,,,,2022-05-05 14:08:54 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910100371,USIM,89882390000430403280,882398910100371,,,,,Inactive,2023-03-17 09:57:42 +02:00,,,,,,,2022-05-05 14:08:54 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,MMO_F2_048_4SG_1XXX
