ICCID,IMSI,SIM_State,Total_Kbytes
89882390000203222230,901288910015502,Active.Live,
89882390000203222248,901288910015503,Active.Live,
89882390000203222255,901288910015504,Active.Live,True
89882390000203222263,901288910015505,Active.Live,True
89882390000203222271,901288910015506,Active.Live,True
89882390000203222289,901288910015507,Active.Live,
89882390000203222297,901288910015508,Active.Live,
89882390000203222305,901288910015509,Active.Live,
89882390000203222313,901288910015510,Active.Live,
89882390000203222321,901288910015511,Active.Live,True
89882390000203222339,901288910015512,Active.Live,True
89882390000203222347,901288910015513,Active.Live,
89882390000203222354,901288910015514,Active.Live,
89882390000203222362,901288910015515,Active.Live,True
89882390000203222370,901288910015516,Active.Live,
89882390000203222388,901288910015517,Active.Live,True
89882390000203222396,901288910015518,Active.Live,
89882390000203222404,901288910015519,Active.Live,
89882390000203222412,901288910015520,Active.Live,True
89882390000203222420,901288910015521,Active.Live,
89882390000203222438,901288910015522,Active.Live,True
89882390000203222453,901288910015524,Active.Live,True
89882390000203222461,901288910015525,Active.Live,True
89882390000203222479,901288910015526,Active.Live,True
89882390000203222487,901288910015527,Active.Live,
89882390000203222495,901288910015528,Active.Live,True
89882390000203222503,901288910015529,Active.Live,
89882390000203222511,901288910015530,Active.Live,True
89882390000203222529,901288910015531,Active.Live,
89882390000203222545,901288910015533,Active.Live,
89882390000203222552,901288910015534,Active.Live,
89882390000203222560,901288910015535,Active.Live,
89882390000203222578,901288910015536,Active.Live,True
89882390000203222586,901288910015537,Active.Live,True
89882390000203222594,901288910015538,Active.Live,
89882390000203222602,901288910015539,Active.Live,
89882390000203222610,901288910015540,Active.Live,
89882390000203222628,901288910015541,Active.Live,True
89882390000203222636,901288910015542,Active.Live,True
89882390000203222644,901288910015543,Active.Live,
89882390000203222651,901288910015544,Active.Live,True
89882390000203222669,901288910015545,Active.Live,True
89882390000203222677,901288910015546,Active.Live,
89882390000203222685,901288910015547,Active.Live,
89882390000203222693,901288910015548,Active.Live,True
89882390000203222701,901288910015549,Active.Live,True
89882390000203222719,901288910015550,Active.Live,True
89882390000203222727,901288910015551,Active.Live,True
89882390000203222735,901288910015552,Active.Live,True
89882390000203222743,901288910015553,Active.Live,
89882390000203222750,901288910015554,Active.Live,
89882390000203222768,901288910015555,Active.Live,
89882390000203222776,901288910015556,Active.Live,
89882390000203222784,901288910015557,Active.Live,
89882390000203222792,901288910015558,Active.Live,
89882390000203222800,901288910015559,Active.Live,True
89882390000203222818,901288910015560,Active.Live,True
89882390000203222826,901288910015561,Active.Live,True
89882390000203222834,901288910015562,Active.Live,
89882390000203222842,901288910015563,Active.Live,True
89882390000203222859,901288910015564,Active.Live,True
89882390000203222867,901288910015565,Active.Live,True
89882390000203222875,901288910015566,Active.Live,True
89882390000203222883,901288910015567,Active.Live,True
89882390000203222891,901288910015568,Active.Live,True
89882390000203222909,901288910015569,Active.Live,
89882390000203222917,901288910015570,Active.Live,
89882390000203222925,901288910015571,Active.Live,
89882390000203222933,901288910015572,Active.Live,True
89882390000203222941,901288910015573,Active.Live,True
89882390000203222958,901288910015574,Active.Live,True
89882390000203222966,901288910015575,Active.Live,
89882390000203222974,901288910015576,Active.Live,True
89882390000203222982,901288910015577,Active.Live,True
89882390000203222990,901288910015578,Active.Live,True
89882390000203223006,901288910015579,Active.Live,True
89882390000203223014,901288910015580,Active.Live,
89882390000203223022,901288910015581,Active.Live,True
89882390000203223030,901288910015582,Active.Live,
89882390000203223048,901288910015583,Active.Live,True
89882390000203223055,901288910015584,Active.Live,True
89882390000203223063,901288910015585,Active.Live,True
89882390000203223071,901288910015586,Active.Live,True
89882390000203223089,901288910015587,Active.Live,True
89882390000203223097,901288910015588,Active.Live,True
89882390000203223105,901288910015589,Active.Live,True
89882390000203223113,901288910015590,Active.Live,True
89882390000203223121,901288910015591,Active.Live,
89882390000203223139,901288910015592,Active.Live,True
89882390000203223147,901288910015593,Active.Live,True
89882390000203223154,901288910015594,Active.Live,True
89882390000203223162,901288910015595,Active.Live,True
89882390000203223170,901288910015596,Active.Live,True
89882390000203223188,901288910015597,Active.Live,True
89882390000203223196,901288910015598,Active.Live,True
89882390000203223204,901288910015599,Active.Live,True
89882390000203223212,901288910015600,Active.Live,
89882390000203223220,901288910015601,Active.Live,True
89882390000203223238,901288910015602,Active.Live,True
89882390000203223246,901288910015603,Active.Live,
89882390000203223253,901288910015604,Active.Live,True
89882390000203223261,901288910015605,Active.Live,
89882390000203223279,901288910015606,Active.Live,True
89882390000203223287,901288910015607,Active.Live,
89882390000203223295,901288910015608,Active.Live,True
89882390000203223303,901288910015609,Active.Live,True
89882390000203223311,901288910015610,Active.Live,True
89882390000203223329,901288910015611,Active.Live,True
89882390000203223337,901288910015612,Active.Live,
89882390000203223345,901288910015613,Active.Live,
89882390000203223352,901288910015614,Active.Live,True
89882390000203223360,901288910015615,Active.Live,True
89882390000203223378,901288910015616,Active.Live,True
89882390000203223386,901288910015617,Active.Live,True
89882390000203223394,901288910015618,Active.Live,
89882390000203223402,901288910015619,Active.Live,True
89882390000203223410,901288910015620,Active.Live,True
89882390000203223428,901288910015621,Active.Live,True
89882390000203223436,901288910015622,Active.Live,True
89882390000203223444,901288910015623,Active.Live,
89882390000203223451,901288910015624,Active.Live,True
89882390000203223469,901288910015625,Active.Live,
89882390000203223477,901288910015626,Active.Live,
89882390000203223485,901288910015627,Active.Live,True
89882390000203223493,901288910015628,Active.Live,
89882390000203223501,901288910015629,Active.Live,
89882390000203223519,901288910015630,Active.Live,
89882390000203223527,901288910015631,Active.Live,
89882390000203223535,901288910015632,Active.Live,True
89882390000203223543,901288910015633,Active.Live,
89882390000203223550,901288910015634,Active.Live,True
89882390000203223568,901288910015635,Active.Live,
89882390000203223576,901288910015636,Active.Live,True
89882390000203223584,901288910015637,Active.Live,True
89882390000203223592,901288910015638,Active.Live,True
89882390000203223600,901288910015639,Active.Live,
89882390000203223618,901288910015640,Active.Live,
89882390000203223626,901288910015641,Active.Live,
89882390000203223634,901288910015642,Active.Live,True
89882390000203223642,901288910015643,Active.Live,True
89882390000203223659,901288910015644,Active.Live,
89882390000203223667,901288910015645,Active.Live,
89882390000203223675,901288910015646,Active.Live,
89882390000203223683,901288910015647,Active.Live,
89882390000203223691,901288910015648,Active.Live,
89882390000203223709,901288910015649,Active.Live,
89882390000203223717,901288910015650,Active.Live,
89882390000203223725,901288910015651,Active.Live,True
89882390000203223733,901288910015652,Active.Live,True
89882390000203223741,901288910015653,Active.Live,True
89882390000203223758,901288910015654,Active.Live,True
89882390000203223766,901288910015655,Active.Live,
89882390000203223774,901288910015656,Active.Live,
89882390000203223782,901288910015657,Active.Live,
89882390000203223790,901288910015658,Active.Live,True
89882390000203223808,901288910015659,Active.Live,
89882390000203223816,901288910015660,Active.Live,True
89882390000203223824,901288910015661,Active.Live,True
89882390000203223832,901288910015662,Active.Live,
89882390000203223840,901288910015663,Active.Live,True
89882390000203223857,901288910015664,Active.Live,
89882390000203223865,901288910015665,Active.Live,True
89882390000203223873,901288910015666,Active.Live,True
89882390000203223881,901288910015667,Active.Live,
89882390000203223899,901288910015668,Active.Live,True
89882390000203223907,901288910015669,Active.Live,True
89882390000203223923,901288910015671,Active.Live,True
89882390000203223931,901288910015672,Active.Live,
89882390000203223949,901288910015673,Active.Live,
89882390000203223956,901288910015674,Active.Live,True
89882390000203223964,901288910015675,Active.Live,True
89882390000203223972,901288910015676,Active.Live,True
89882390000203223980,901288910015677,Active.Live,True
89882390000203223998,901288910015678,Active.Live,True
89882390000203224004,901288910015679,Active.Live,True
89882390000203224012,901288910015680,Active.Live,True
89882390000203224020,901288910015681,Active.Live,
89882390000203224038,901288910015682,Active.Live,True
89882390000203224046,901288910015683,Active.Live,
89882390000203224061,901288910015685,Active.Live,True
89882390000203224079,901288910015686,Active.Live,
89882390000203224087,901288910015687,Active.Live,True
89882390000203224095,901288910015688,Active.Live,True
89882390000203224103,901288910015689,Active.Live,
89882390000203224129,901288910015691,Active.Live,True
89882390000203224137,901288910015692,Active.Live,True
89882390000203224145,901288910015693,Active.Live,
89882390000203224152,901288910015694,Active.Live,
89882390000203224160,901288910015695,Active.Live,True
89882390000203224186,901288910015697,Active.Live,
89882390000203224194,901288910015698,Active.Live,
89882390000203224202,901288910015699,Active.Live,True
89882390000203224210,901288910015700,Active.Live,
89882390000203224228,901288910015701,Active.Live,
89882390000203224236,901288910015702,Active.Live,
89882390000203224244,901288910015703,Active.Live,True
89882390000203224251,901288910015704,Active.Live,
89882390000203224269,901288910015705,Active.Live,True
89882390000203224277,901288910015706,Active.Live,True
89882390000203224285,901288910015707,Active.Live,
89882390000203224319,901288910015710,Active.Live,
89882390000203224335,901288910015712,Active.Live,
89882390000203224343,901288910015713,Active.Live,
89882390000203224350,901288910015714,Active.Live,True
89882390000203224368,901288910015715,Active.Live,
89882390000203224376,901288910015716,Active.Live,
89882390000203224384,901288910015717,Active.Live,
89882390000203224392,901288910015718,Active.Live,True
89882390000203224400,901288910015719,Active.Live,
89882390000203224418,901288910015720,Active.Live,True
89882390000203224426,901288910015721,Active.Live,True
89882390000203224434,901288910015722,Active.Live,
89882390000203224442,901288910015723,Active.Live,
89882390000203224459,901288910015724,Active.Live,True
89882390000203224467,901288910015725,Active.Live,True
89882390000203224475,901288910015726,Active.Live,True
89882390000203224483,901288910015727,Active.Live,
89882390000203224491,901288910015728,Active.Live,True
89882390000203224509,901288910015729,Active.Live,True
89882390000203224517,901288910015730,Active.Live,True
89882390000203224525,901288910015731,Active.Live,True
89882390000203224533,901288910015732,Active.Live,True
89882390000203224541,901288910015733,Active.Live,True
89882390000203224558,901288910015734,Active.Live,True
89882390000203224566,901288910015735,Active.Live,True
89882390000203224574,901288910015736,Active.Live,
89882390000203224582,901288910015737,Active.Live,
89882390000203224590,901288910015738,Active.Live,
89882390000203224608,901288910015739,Active.Live,
89882390000203224616,901288910015740,Active.Live,True
89882390000203224624,901288910015741,Active.Live,True
89882390000203224632,901288910015742,Active.Live,
89882390000203224640,901288910015743,Active.Live,True
89882390000203224657,901288910015744,Active.Live,True
89882390000203224665,901288910015745,Active.Live,
89882390000203224673,901288910015746,Active.Live,
89882390000203224681,901288910015747,Active.Live,True
89882390000203224707,901288910015749,Active.Live,True
89882390000203224715,901288910015750,Active.Live,True
89882390000203224731,901288910015752,Active.Live,True
89882390000203224749,901288910015753,Active.Live,True
89882390000203224756,901288910015754,Active.Live,
89882390000203224764,901288910015755,Active.Live,
89882390000203224772,901288910015756,Active.Live,True
89882390000203224780,901288910015757,Active.Live,
89882390000203224798,901288910015758,Active.Live,
89882390000203224814,901288910015760,Active.Live,True
89882390000203224822,901288910015761,Active.Live,True
89882390000203224830,901288910015762,Active.Live,True
89882390000203224848,901288910015763,Active.Live,True
89882390000203224855,901288910015764,Active.Live,True
89882390000203224863,901288910015765,Active.Live,
89882390000203224871,901288910015766,Active.Live,
89882390000203224889,901288910015767,Active.Live,True
89882390000203224897,901288910015768,Active.Live,
89882390000203224913,901288910015770,Active.Live,
89882390000203224921,901288910015771,Active.Live,
89882390000203224939,901288910015772,Active.Live,True
89882390000203224947,901288910015773,Active.Live,True
89882390000203224954,901288910015774,Active.Live,
89882390000203224962,901288910015775,Active.Live,True
89882390000203224970,901288910015776,Active.Live,
89882390000203224988,901288910015777,Active.Live,
89882390000203224996,901288910015778,Active.Live,True
89882390000203225001,901288910015779,Active.Live,
89882390000203225019,901288910015780,Active.Live,True
89882390000203225027,901288910015781,Active.Live,True
89882390000203225035,901288910015782,Active.Live,True
89882390000203225043,901288910015783,Active.Live,True
89882390000203225050,901288910015784,Active.Live,True
89882390000203225068,901288910015785,Active.Live,True
89882390000203225076,901288910015786,Active.Live,True
89882390000203225084,901288910015787,Active.Live,
89882390000203225092,901288910015788,Active.Live,
89882390000203225100,901288910015789,Active.Live,True
89882390000203225118,901288910015790,Active.Live,
89882390000203225126,901288910015791,Active.Live,True
89882390000203225134,901288910015792,Active.Live,
89882390000203225142,901288910015793,Active.Live,
89882390000203225159,901288910015794,Active.Live,
89882390000203225167,901288910015795,Active.Live,
89882390000203225175,901288910015796,Active.Live,
89882390000203225183,901288910015797,Active.Live,True
89882390000203225191,901288910015798,Active.Live,True
89882390000203225209,901288910015799,Active.Live,True
89882390000203225217,901288910015800,Active.Live,
89882390000203225225,901288910015801,Active.Live,
89882390000203225233,901288910015802,Active.Live,
89882390000203225241,901288910015803,Active.Live,
89882390000203225258,901288910015804,Active.Live,
89882390000203225266,901288910015805,Active.Live,
89882390000203225274,901288910015806,Active.Live,
89882390000203225282,901288910015807,Active.Live,True
89882390000203225290,901288910015808,Active.Live,
89882390000203225308,901288910015809,Active.Live,
89882390000203225316,901288910015810,Active.Live,
89882390000203225324,901288910015811,Active.Live,
89882390000203225332,901288910015812,Active.Live,
89882390000203225340,901288910015813,Active.Live,True
89882390000203225357,901288910015814,Active.Live,True
89882390000203225365,901288910015815,Active.Live,True
89882390000203225373,901288910015816,Active.Live,True
89882390000203225381,901288910015817,Active.Live,True
89882390000203225399,901288910015818,Active.Live,
89882390000203225407,901288910015819,Active.Live,
89882390000203225415,901288910015820,Active.Live,
89882390000203225423,901288910015821,Active.Live,
89882390000203225431,901288910015822,Active.Live,
89882390000203225449,901288910015823,Active.Live,
89882390000203225456,901288910015824,Active.Live,
89882390000203225464,901288910015825,Active.Live,
89882390000203225472,901288910015826,Active.Live,True
89882390000203225480,901288910015827,Active.Live,True
89882390000203225514,901288910015830,Active.Live,
89882390000203225530,901288910015832,Active.Live,
89882390000203225548,901288910015833,Active.Live,True
89882390000203225563,901288910015835,Active.Live,
89882390000203225571,901288910015836,Active.Live,
89882390000203225589,901288910015837,Active.Live,
89882390000203225605,901288910015839,Active.Live,
89882390000203225613,901288910015840,Active.Live,
89882390000203225621,901288910015841,Active.Live,
89882390000203225639,901288910015842,Active.Live,True
89882390000203225647,901288910015843,Active.Live,
89882390000203225654,901288910015844,Active.Live,True
89882390000203225662,901288910015845,Active.Live,
89882390000203225670,901288910015846,Active.Live,
89882390000203225688,901288910015847,Active.Live,
89882390000203225696,901288910015848,Active.Live,
89882390000203225704,901288910015849,Active.Live,
89882390000203225712,901288910015850,Active.Live,
89882390000203225720,901288910015851,Active.Live,
89882390000203225738,901288910015852,Active.Live,
89882390000203225746,901288910015853,Active.Live,
89882390000203225753,901288910015854,Active.Live,
89882390000203225761,901288910015855,Active.Live,True
89882390000203225779,901288910015856,Active.Live,
89882390000203225787,901288910015857,Active.Live,
89882390000203225795,901288910015858,Active.Live,
89882390000203225803,901288910015859,Active.Live,
89882390000203225811,901288910015860,Active.Live,True
89882390000203225829,901288910015861,Active.Live,
89882390000203225837,901288910015862,Active.Live,True
89882390000203225845,901288910015863,Active.Live,
89882390000203225852,901288910015864,Active.Live,
89882390000203225860,901288910015865,Active.Live,
89882390000203225878,901288910015866,Active.Live,True
89882390000203225886,901288910015867,Active.Live,
89882390000203225894,901288910015868,Active.Live,False
89882390000203225902,901288910015869,Active.Live,True
89882390000203225910,901288910015870,Active.Live,
89882390000203225928,901288910015871,Active.Live,
89882390000203225936,901288910015872,Active.Live,
89882390000203225944,901288910015873,Active.Live,True
89882390000203225951,901288910015874,Active.Live,
89882390000203225969,901288910015875,Active.Live,
89882390000203225977,901288910015876,Active.Live,True
89882390000203225985,901288910015877,Active.Live,
89882390000203225993,901288910015878,Active.Live,
89882390000203226009,901288910015879,Active.Live,
89882390000203226017,901288910015880,Active.Live,True
89882390000203226025,901288910015881,Active.Live,
89882390000203226033,901288910015882,Active.Live,
89882390000203226041,901288910015883,Active.Live,True
89882390000203226058,901288910015884,Active.Live,
89882390000203226066,901288910015885,Active.Live,
89882390000203226074,901288910015886,Active.Live,
89882390000203226082,901288910015887,Active.Live,
89882390000203226090,901288910015888,Active.Live,
89882390000203226108,901288910015889,Active.Live,True
89882390000203226116,901288910015890,Active.Live,
89882390000203226124,901288910015891,Active.Live,
89882390000203226132,901288910015892,Active.Live,True
89882390000203226140,901288910015893,Active.Live,True
89882390000203226157,901288910015894,Active.Live,True
89882390000203226165,901288910015895,Active.Live,True
89882390000203226173,901288910015896,Active.Live,True
89882390000203226181,901288910015897,Active.Live,
89882390000203226199,901288910015898,Active.Live,
89882390000203226207,901288910015899,Active.Live,
89882390000262826327,901288910017250,Active.Live,
89882390000262826335,901288910017251,Active.Live,
89882390000262826343,901288910017252,Active.Live,
89882390000262826350,901288910017253,Active.Live,True
89882390000262826368,901288910017254,Active.Live,True
89882390000262826376,901288910017255,Active.Live,
89882390000262826384,901288910017256,Active.Live,
89882390000262826392,901288910017257,Active.Live,
89882390000262826400,901288910017258,Active.Live,
89882390000262826418,901288910017259,Active.Live,True
89882390000262826426,901288910017260,Active.Live,
89882390000262826434,901288910017261,Active.Live,
89882390000262826442,901288910017262,Active.Live,
89882390000262826459,901288910017263,Active.Live,
89882390000262826467,901288910017264,Active.Live,
89882390000262826475,901288910017265,Active.Live,
89882390000262826483,901288910017266,Active.Live,
89882390000262826491,901288910017267,Active.Live,
89882390000262826509,901288910017268,Active.Live,
89882390000262826517,901288910017269,Active.Live,
89882390000262826525,901288910017270,Active.Live,True
89882390000262826533,901288910017271,Active.Live,True
89882390000262826541,901288910017272,Active.Live,
89882390000262826558,901288910017273,Active.Live,
89882390000262826566,901288910017274,Active.Live,
89882390000262826574,901288910017275,Active.Live,
89882390000262826582,901288910017276,Active.Live,True
89882390000262826616,901288910017279,Active.Live,
89882390000262826624,901288910017280,Active.Live,True
89882390000262826632,901288910017281,Active.Live,
89882390000262826640,901288910017282,Active.Live,
89882390000262826657,901288910017283,Active.Live,
89882390000262826665,901288910017284,Active.Live,True
89882390000262826673,901288910017285,Active.Live,
89882390000262826681,901288910017286,Active.Live,True
89882390000262826699,901288910017287,Active.Live,
89882390000262826707,901288910017288,Active.Live,True
89882390000262826715,901288910017289,Active.Live,True
89882390000262826723,901288910017290,Active.Live,
89882390000262826749,901288910017292,Active.Live,
89882390000262826756,901288910017293,Active.Live,
89882390000262826764,901288910017294,Active.Live,
89882390000262826772,901288910017295,Active.Live,
89882390000262826780,901288910017296,Active.Live,
89882390000262826798,901288910017297,Active.Live,
89882390000262826806,901288910017298,Active.Live,
89882390000262826814,901288910017299,Active.Live,
89882390000262841326,901288910018750,Active.Live,True
89882390000262841375,901288910018755,Active.Live,
89882390000262841383,901288910018756,Active.Live,
89882390000262841391,901288910018757,Active.Live,
89882390000262841409,901288910018758,Active.Live,
89882390000262841417,901288910018759,Active.Live,
89882390000262841425,901288910018760,Active.Live,True
89882390000262841433,901288910018761,Active.Live,True
89882390000262841441,901288910018762,Active.Live,
89882390000262841458,901288910018763,Active.Live,
89882390000262841466,901288910018764,Active.Live,True
89882390000262841474,901288910018765,Active.Live,
89882390000262841482,901288910018766,Active.Live,
89882390000262841490,901288910018767,Active.Live,
89882390000262841508,901288910018768,Active.Live,True
89882390000262841516,901288910018769,Active.Live,
89882390000262841524,901288910018770,Active.Live,
89882390000262841532,901288910018771,Active.Live,
89882390000262841565,901288910018774,Active.Live,
89882390000262841573,901288910018775,Active.Live,
89882390000262841581,901288910018776,Active.Live,
89882390000262841599,901288910018777,Active.Live,
89882390000262841607,901288910018778,Active.Live,
89882390000262841631,901288910018781,Active.Live,True
89882390000262841649,901288910018782,Active.Live,
89882390000262841656,901288910018783,Active.Live,True
89882390000262841664,901288910018784,Active.Live,
89882390000262841672,901288910018785,Active.Live,True
89882390000262841680,901288910018786,Active.Live,
89882390000262841706,901288910018788,Active.Live,
89882390000262841714,901288910018789,Active.Live,True
89882390000262841730,901288910018791,Active.Live,True
89882390000262841748,901288910018792,Active.Live,
89882390000262841755,901288910018793,Active.Live,
89882390000262841763,901288910018794,Active.Live,
89882390000262841771,901288910018795,Active.Live,
89882390000262841789,901288910018796,Active.Live,
89882390000262841797,901288910018797,Active.Live,
89882390000262841805,901288910018798,Active.Live,
89882390000262841813,901288910018799,Active.Live,True
89882390000262841821,901288910018800,Active.Live,
89882390000262841847,901288910018802,Active.Live,
89882390000262841854,901288910018803,Active.Live,True
89882390000262841862,901288910018804,Active.Live,True
89882390000262841870,901288910018805,Active.Live,True
89882390000262841888,901288910018806,Active.Live,True
89882390000262841896,901288910018807,Active.Live,True
89882390000262841904,901288910018808,Active.Live,True
89882390000262841912,901288910018809,Active.Live,True
89882390000262841920,901288910018810,Active.Live,True
89882390000262841938,901288910018811,Active.Live,True
89882390000262841946,901288910018812,Active.Live,True
89882390000262841953,901288910018813,Active.Live,True
89882390000262841961,901288910018814,Active.Live,True
89882390000262841979,901288910018815,Active.Live,
89882390000262841987,901288910018816,Active.Live,
89882390000262841995,901288910018817,Active.Live,True
89882390000262842001,901288910018818,Active.Live,False
89882390000262842019,901288910018819,Active.Live,True
89882390000262842027,901288910018820,Active.Live,True
89882390000262842035,901288910018821,Active.Live,True
89882390000262842043,901288910018822,Active.Live,
89882390000262842050,901288910018823,Active.Live,
89882390000262842068,901288910018824,Active.Live,
89882390000262842076,901288910018825,Active.Live,
89882390000262842084,901288910018826,Active.Live,
89882390000262842092,901288910018827,Active.Live,
89882390000262842100,901288910018828,Active.Live,
89882390000262842118,901288910018829,Active.Live,
89882390000262842126,901288910018830,Active.Live,
89882390000262842134,901288910018831,Active.Live,
89882390000262842142,901288910018832,Active.Live,True
89882390000262842159,901288910018833,Active.Live,
89882390000262842183,901288910018836,Active.Live,True
89882390000262842191,901288910018837,Active.Live,True
89882390000262842209,901288910018838,Active.Live,True
89882390000262842217,901288910018839,Active.Live,True
89882390000262842225,901288910018840,Active.Live,True
89882390000262842233,901288910018841,Active.Live,True
89882390000262842241,901288910018842,Active.Live,True
89882390000262842258,901288910018843,Active.Live,True
89882390000262842266,901288910018844,Active.Live,True
89882390000262842274,901288910018845,Active.Live,True
89882390000262842282,901288910018846,Active.Live,
89882390000262842290,901288910018847,Active.Live,
89882390000262842308,901288910018848,Active.Live,
89882390000262842316,901288910018849,Active.Live,
89882390000262842324,901288910018850,Active.Live,True
89882390000262842332,901288910018851,Active.Live,
89882390000262842340,901288910018852,Active.Live,True
89882390000262842357,901288910018853,Active.Live,True
89882390000262842365,901288910018854,Active.Live,
89882390000262842373,901288910018855,Active.Live,
89882390000262842381,901288910018856,Active.Live,True
89882390000262842399,901288910018857,Active.Live,True
89882390000262842407,901288910018858,Active.Live,
89882390000262842415,901288910018859,Active.Live,
89882390000262842423,901288910018860,Active.Live,True
89882390000262842431,901288910018861,Active.Live,
89882390000262842449,901288910018862,Active.Live,True
89882390000262842456,901288910018863,Active.Live,True
89882390000262842464,901288910018864,Active.Live,True
89882390000262842472,901288910018865,Active.Live,
89882390000262842480,901288910018866,Active.Live,True
89882390000262842498,901288910018867,Active.Live,True
89882390000262842506,901288910018868,Active.Live,True
89882390000262842514,901288910018869,Active.Live,
89882390000262842522,901288910018870,Active.Live,True
89882390000262842530,901288910018871,Active.Live,
89882390000262842548,901288910018872,Active.Live,False
89882390000262842555,901288910018873,Active.Live,True
89882390000262842563,901288910018874,Active.Live,
89882390000262842571,901288910018875,Active.Live,True
89882390000262842589,901288910018876,Active.Live,
89882390000262842597,901288910018877,Active.Live,True
89882390000262842605,901288910018878,Active.Live,True
89882390000262842613,901288910018879,Active.Live,True
89882390000262842621,901288910018880,Active.Live,True
89882390000262842639,901288910018881,Active.Live,True
89882390000262842647,901288910018882,Active.Live,True
89882390000262842654,901288910018883,Active.Live,True
89882390000262842662,901288910018884,Active.Live,True
89882390000262842670,901288910018885,Active.Live,True
89882390000262842688,901288910018886,Active.Live,
89882390000262842696,901288910018887,Active.Live,True
89882390000262842704,901288910018888,Active.Live,True
89882390000262842712,901288910018889,Active.Live,True
89882390000262842720,901288910018890,Active.Live,True
89882390000262842738,901288910018891,Active.Live,True
89882390000262842746,901288910018892,Active.Live,True
89882390000262842753,901288910018893,Active.Live,
89882390000262842761,901288910018894,Active.Live,
89882390000262842779,901288910018895,Active.Live,
89882390000262842787,901288910018896,Active.Live,
89882390000262842795,901288910018897,Active.Live,True
89882390000262842803,901288910018898,Active.Live,True
89882390000262842811,901288910018899,Active.Live,True
89882390000262842829,901288910018900,Active.Live,True
89882390000262842837,901288910018901,Active.Live,True
89882390000262842845,901288910018902,Active.Live,
89882390000262842852,901288910018903,Active.Live,
89882390000262842860,901288910018904,Active.Live,True
89882390000262842878,901288910018905,Active.Live,True
89882390000262842886,901288910018906,Active.Live,True
89882390000262842894,901288910018907,Active.Live,True
89882390000262842902,901288910018908,Active.Live,True
89882390000262842910,901288910018909,Active.Live,True
89882390000262842928,901288910018910,Active.Live,True
89882390000262842936,901288910018911,Active.Live,True
89882390000262842944,901288910018912,Active.Live,True
89882390000262842951,901288910018913,Active.Live,True
89882390000262842969,901288910018914,Active.Live,True
89882390000262842977,901288910018915,Active.Live,True
89882390000262842985,901288910018916,Active.Live,True
89882390000262842993,901288910018917,Active.Live,True
89882390000262843009,901288910018918,Active.Live,True
89882390000262843017,901288910018919,Active.Live,True
89882390000262843025,901288910018920,Active.Live,
89882390000262843041,901288910018922,Active.Live,True
89882390000262843058,901288910018923,Active.Live,
89882390000262843066,901288910018924,Active.Live,
89882390000262843074,901288910018925,Active.Live,True
89882390000262843082,901288910018926,Active.Live,
89882390000262843090,901288910018927,Active.Live,True
89882390000262843108,901288910018928,Active.Live,True
89882390000262843116,901288910018929,Active.Live,True
89882390000262843124,901288910018930,Active.Live,True
89882390000262843132,901288910018931,Active.Live,True
89882390000262843140,901288910018932,Active.Live,
89882390000262843157,901288910018933,Active.Live,
89882390000262843165,901288910018934,Active.Live,True
89882390000262843173,901288910018935,Active.Live,
89882390000262843181,901288910018936,Active.Live,True
89882390000262843199,901288910018937,Active.Live,True
89882390000262843207,901288910018938,Active.Live,
89882390000262843215,901288910018939,Active.Live,
89882390000262843223,901288910018940,Active.Live,True
89882390000262843231,901288910018941,Active.Live,True
89882390000262843249,901288910018942,Active.Live,True
89882390000262843256,901288910018943,Active.Live,True
89882390000262843264,901288910018944,Active.Live,
89882390000262843272,901288910018945,Active.Live,
89882390000262843280,901288910018946,Active.Live,
89882390000262843298,901288910018947,Active.Live,True
89882390000262843306,901288910018948,Active.Live,
89882390000262843314,901288910018949,Active.Live,
89882390000262843322,901288910018950,Active.Live,
89882390000262843330,901288910018951,Active.Live,True
89882390000262843348,901288910018952,Active.Live,
89882390000262843355,901288910018953,Active.Live,
89882390000262843363,901288910018954,Active.Live,True
89882390000262843371,901288910018955,Active.Live,True
89882390000262843389,901288910018956,Active.Live,True
89882390000262843397,901288910018957,Active.Live,True
89882390000262843405,901288910018958,Active.Live,
89882390000262843413,901288910018959,Active.Live,
89882390000262843421,901288910018960,Active.Live,
89882390000262843439,901288910018961,Active.Live,True
89882390000262843447,901288910018962,Active.Live,
89882390000262843454,901288910018963,Active.Live,True
89882390000262843462,901288910018964,Active.Live,
89882390000262843470,901288910018965,Active.Live,True
89882390000262843488,901288910018966,Active.Live,
89882390000262843496,901288910018967,Active.Live,
89882390000262843504,901288910018968,Active.Live,True
89882390000262843512,901288910018969,Active.Live,True
89882390000262843520,901288910018970,Active.Live,True
89882390000262843538,901288910018971,Active.Live,True
89882390000262843546,901288910018972,Active.Live,
89882390000262843553,901288910018973,Active.Live,True
89882390000262843561,901288910018974,Active.Live,True
89882390000262843579,901288910018975,Active.Live,True
89882390000262843587,901288910018976,Active.Live,True
89882390000262843595,901288910018977,Active.Live,True
89882390000262843603,901288910018978,Active.Live,
89882390000262843611,901288910018979,Active.Live,
89882390000262843629,901288910018980,Active.Live,
89882390000262843637,901288910018981,Active.Live,
89882390000262843645,901288910018982,Active.Live,
89882390000262843652,901288910018983,Active.Live,True
89882390000262843660,901288910018984,Active.Live,True
89882390000262843678,901288910018985,Active.Live,True
