ICCID,IMSI,Unnamed: 0,SIM_State,20231001_20231029_2023-10-29T13311170Z,20230401_20230430_2023-10-21T12258947Z,20230801_20230831_2023-10-21T14847894Z,20230601_20230630_2023-10-21T14127984Z,20230901_20230930_2023-10-21T141015261Z,20230701_20230731_2023-10-21T14613917Z,20230501_20230531_2023-10-21T14110405Z,Sum of all comunication,Suspend
89882390000262842258,901288910018843,2752,Active.Live,304.41,332.91,335.13,337.81,360.4,337.88,358.13,2366.67,False
89882390000262842266,901288910018844,2753,Active.Live,1273.83,1364.03,1398.29,542.09,1513.08,194.78,1407.97,7694.07,False
89882390000262842274,901288910018845,2754,Active.Live,1278.83,1409.42,1396.96,1516.32,1465.02,1408.87,1458.64,9934.059999999998,False
89882390000262842282,901288910018846,2755,Active.Live,609.77,,1197.75,867.81,670.98,1232.96,,4579.27,False
89882390000262842290,901288910018847,2756,Active.Live,636.65,,1190.45,650.82,776.36,1192.76,,4447.04,False
89882390000262842308,901288910018848,2757,Active.Live,,,558.57,,1258.83,,,1817.4,False
89882390000262842316,901288910018849,2758,Active.Live,,,605.95,,1.6,,,607.5500000000001,False
89882390000262842324,901288910018850,2759,Active.Live,1126.23,1222.18,1212.02,1248.8,1298.67,1227.75,1315.18,8650.83,False
89882390000262842332,901288910018851,2760,Active.Live,,1031.46,977.13,1122.97,,1025.42,1101.99,5258.97,False
89882390000262842340,901288910018852,2761,Active.Live,426.42,524.41,539.19,537.99,498.38,528.73,574.4,3629.52,False
89882390000262842357,901288910018853,2762,Active.Live,503.57,595.91,615.61,621.34,568.92,606.35,663.0,4174.700000000001,False
89882390000262842365,901288910018854,2763,Active.Live,,,0.3899999999999999,,198.96,,0.0,199.35,False
89882390000262842373,901288910018855,2764,Active.Live,11.09,0.24,6.71,0.51,19.45,71.19,,109.19,False
89882390000262842381,901288910018856,2765,Active.Live,419.36,420.45,461.55,467.68,496.43,465.28,492.86,3223.61,False
89882390000262842399,901288910018857,2766,Active.Live,171.43,,189.41,210.5,202.34,189.42,131.15,1094.25,False
89882390000262842407,901288910018858,2767,Active.Live,,,,,,11.08,,11.08,False
89882390000262842415,901288910018859,2768,Active.Live,,,,,,30.04,,30.04,False
89882390000262842423,901288910018860,2769,Active.Live,1428.75,1579.81,1584.61,510.57,1690.1,1585.99,1608.53,9988.36,False
89882390000262842431,901288910018861,2770,Active.Live,691.38,1429.0,205.45,1139.17,511.34,,1601.79,5578.13,False
89882390000262842449,901288910018862,2771,Active.Live,94.32,87.8,188.63,149.06,202.87,188.6,120.05,1031.33,False
89882390000262842456,901288910018863,2772,Active.Live,435.44,117.2,21.22,135.46,653.34,113.09,132.64,1608.39,False
89882390000262842464,901288910018864,2773,Active.Live,160.53,95.32,178.44,189.29,189.52,183.97,190.28,1187.35,False
89882390000262842472,901288910018865,2774,Active.Live,,,5.93,,0.73,,0.52,7.18,False
89882390000262842480,901288910018866,2775,Active.Live,106.6,476.11,375.74,510.93,329.59,459.21,498.63,2756.81,False
89882390000262842498,901288910018867,2776,Active.Live,1385.87,1578.63,1470.65,706.76,1590.94,1424.87,1587.52,9745.24,False
89882390000262842506,901288910018868,2777,Active.Live,563.35,544.1,624.0,627.73,670.5,623.02,667.81,4320.51,False
89882390000262842514,901288910018869,2778,Active.Live,,509.35,78.16,1191.71,91.05,0.0,229.4,2099.67,False
89882390000262842522,901288910018870,2779,Active.Live,1421.24,1600.14,1557.28,1604.56,1797.2,1636.49,1713.39,11330.3,False
89882390000262842530,901288910018871,2780,Active.Live,,,,,,,,0.0,True
89882390000262842548,901288910018872,2781,Active.Live,0.0,4980.51,0.0,350.87,0.0,55.73,384.96,5772.07,False
89882390000262842555,901288910018873,2782,Active.Live,713.85,695.82,782.62,786.54,841.5600000000001,782.14,833.93,5436.46,False
89882390000262842563,901288910018874,2783,Active.Live,,,,,,,,0.0,True
89882390000262842571,901288910018875,2784,Active.Live,1220.93,1324.32,1324.68,1303.13,1428.55,1299.89,1390.63,9292.13,False
89882390000262842589,901288910018876,2785,Active.Live,2.11,,,,,,,2.11,False
89882390000262842597,901288910018877,2786,Active.Live,367.25,462.93,470.11,528.99,434.27,471.12,506.14,3240.81,False
89882390000262842605,901288910018878,2787,Active.Live,365.57,463.08,470.7,556.08,433.76,481.77,533.42,3304.38,False
89882390000262842613,901288910018879,2788,Active.Live,366.78,466.48,473.15,472.23,431.37,465.32,504.97,3180.3,False
89882390000262842621,901288910018880,2789,Active.Live,363.39,458.34,465.55,527.69,435.52,462.49,499.19,3212.17,False
89882390000262842639,901288910018881,2790,Active.Live,440.62,481.18,477.2,510.04,515.15,483.84,514.32,3422.3500000000004,False
89882390000262842647,901288910018882,2791,Active.Live,508.6,649.36,646.09,715.32,607.88,658.92,698.83,4485.000000000001,False
89882390000262842654,901288910018883,2792,Active.Live,421.39,577.91,460.52,634.03,412.34,588.51,625.48,3720.18,False
89882390000262842662,901288910018884,2793,Active.Live,436.18,476.17,480.03,541.61,510.1,481.97,514.45,3440.51,False
89882390000262842670,901288910018885,2794,Active.Live,1281.68,1264.53,1154.99,691.67,1232.5,1405.33,1434.55,8465.25,False
89882390000262842688,901288910018886,2795,Active.Live,,,,,,,,0.0,True
89882390000262842696,901288910018887,2796,Active.Live,493.42,549.03,545.95,659.02,583.62,544.25,684.55,4059.84,False
89882390000262842704,901288910018888,2797,Active.Live,299.82,388.19,383.48,440.31,354.1,387.56,415.24,2668.7,False
89882390000262842712,901288910018889,2798,Active.Live,1176.57,1319.94,1317.05,1435.53,1415.9,1339.86,1430.33,9435.18,False
89882390000262842720,901288910018890,2799,Active.Live,172.71,192.98,188.73,257.22,201.44,191.85,205.31,1410.2399999999998,False
89882390000262842738,901288910018891,2800,Active.Live,300.76,386.5,380.53,390.68,349.68,385.27,414.16,2607.58,False
89882390000262842746,901288910018892,2801,Active.Live,174.0,192.46,198.52,194.73,195.73,196.99,205.18,1357.61,False
89882390000262842753,901288910018893,2802,Active.Live,,,,,,,,0.0,True
89882390000262842761,901288910018894,2803,Active.Live,,0.52,,2.55,,,2.64,5.71,False
89882390000262842779,901288910018895,2804,Active.Live,,,,,,,,0.0,True
89882390000262842787,901288910018896,2805,Active.Live,,,,,,,,0.0,True
89882390000262842795,901288910018897,2806,Active.Live,596.59,611.88,649.69,714.4,691.82,642.53,688.82,4595.73,False
89882390000262842803,901288910018898,2807,Active.Live,533.43,578.2,584.84,591.09,631.6,588.73,630.83,4138.72,False
89882390000262842811,901288910018899,2808,Active.Live,412.87,597.38,448.13,599.9399999999999,480.9,579.93,633.75,3752.9,False
89882390000262842829,901288910018900,2809,Active.Live,552.0,585.87,593.99,665.24,633.24,595.58,630.03,4255.95,False
89882390000262842837,901288910018901,2810,Active.Live,873.53,949.51,953.28,1091.42,1020.9,971.23,1040.48,6900.349999999999,False
89882390000262842845,901288910018902,2811,Active.Live,,,,,,,,0.0,True
89882390000262842852,901288910018903,2812,Active.Live,,,,,,,,0.0,True
89882390000262842860,901288910018904,2813,Active.Live,1572.83,0.0,1690.58,605.65,1881.05,1500.83,,7250.94,False
89882390000262842878,901288910018905,2814,Active.Live,1335.77,0.0,1460.99,128.77,1561.6,1464.03,,5951.16,False
89882390000262842886,901288910018906,2815,Active.Live,7445.84,0.0,3243.5,16.05,4753.53,56.95,,15515.87,False
89882390000262842894,901288910018907,2816,Active.Live,1392.42,0.0,1519.01,0.64,1606.2,172.85,,4691.120000000001,False
89882390000262842902,901288910018908,2817,Active.Live,1268.29,0.0,1387.96,595.26,1486.98,1381.36,,6119.849999999999,False
89882390000262842910,901288910018909,2818,Active.Live,1408.87,8.21,0.0,3.24,1307.75,0.0,,2728.07,False
89882390000262842928,901288910018910,2819,Active.Live,1291.1,7.52,1420.25,396.11,1525.21,1423.96,,6064.150000000001,False
89882390000262842936,901288910018911,2820,Active.Live,1792.08,0.0,0.0,47.01,1656.43,116.67,,3612.19,False
89882390000262842944,901288910018912,2821,Active.Live,1192.98,0.0,1296.58,0.64,1397.19,198.84,,4086.23,False
89882390000262842951,901288910018913,2822,Active.Live,970.62,0.0,,0.32,615.8199999999999,,,1586.76,False
89882390000262842969,901288910018914,2823,Active.Live,1195.68,0.0,1303.37,436.95,1395.03,1312.74,,5643.77,False
89882390000262842977,901288910018915,2824,Active.Live,1092.54,0.0,1189.63,529.96,1278.03,1201.35,,5291.51,False
89882390000262842985,901288910018916,2825,Active.Live,1088.18,0.0,1187.84,343.36,1283.5,1199.55,,5102.43,False
89882390000262842993,901288910018917,2826,Active.Live,1497.3,0.0,1712.82,887.33,1710.01,1737.9,,7545.360000000001,False
89882390000262843009,901288910018918,2827,Active.Live,1047.56,0.0,1193.64,0.64,1312.7,177.92000000000002,,3732.46,False
89882390000262843017,901288910018919,2828,Active.Live,1210.92,0.0,1316.45,333.61,1444.42,1335.43,,5640.83,False
89882390000262843025,901288910018920,2829,Active.Live,,0.0,,,,,66.03,66.03,False
89882390000262843033,901288910018921,2830,Active.Ready,,,,,,,0.0,0.0,False
89882390000262843041,901288910018922,2831,Active.Live,729.46,0.0,,,305.77,,10.78,1046.01,False
89882390000262843058,901288910018923,2832,Active.Live,,0.0,,,,,9.55,9.55,False
89882390000262843066,901288910018924,2833,Active.Live,,17.56,,,0.7899999999999999,,431.0,449.35,False
89882390000262843074,901288910018925,2834,Active.Live,720.91,,763.85,525.05,816.75,759.08,0.0,3585.64,False
89882390000262843082,901288910018926,2835,Active.Live,,15.87,,,,,430.74,446.61,False
89882390000262843090,901288910018927,2836,Active.Live,1081.04,0.0,1191.46,100.76,1261.42,1181.11,,4815.79,False
89882390000262843108,901288910018928,2837,Active.Live,1153.22,0.0,1365.57,0.32,1389.0,238.43,,4146.54,False
89882390000262843116,901288910018929,2838,Active.Live,976.16,0.0,1053.86,458.97,1132.21,1059.86,,4681.06,False
89882390000262843124,901288910018930,2839,Active.Live,134.56,0.0,1184.01,0.32,1306.55,433.49,,3058.9299999999994,False
89882390000262843132,901288910018931,2840,Active.Live,179.73,,1053.08,1075.46,805.1,1060.31,449.34,4623.02,False
89882390000262843140,901288910018932,2841,Active.Live,,1479.02,,1198.38,,,1618.57,4295.97,False
89882390000262843157,901288910018933,2842,Active.Live,,42.74,,,,,13.12,55.86,False
89882390000262843165,901288910018934,2843,Active.Live,570.34,563.8100000000001,625.6800000000001,630.97,669.76,628.85,668.26,4357.67,False
89882390000262843173,901288910018935,2844,Active.Live,,,,,,,,0.0,True
89882390000262843181,901288910018936,2845,Active.Live,766.66,520.47,945.25,1042.24,1014.71,968.3,765.98,6023.610000000001,False
89882390000262843199,901288910018937,2846,Active.Live,497.84,561.27,522.48,689.61,579.11,583.37,665.46,4099.139999999999,False
89882390000262843207,901288910018938,2847,Active.Live,,,,,,,,0.0,True
89882390000262843215,901288910018939,2848,Active.Live,,813.86,577.39,1675.06,,1663.41,1773.31,6503.030000000001,False
89882390000262843223,901288910018940,2849,Active.Live,348.38,188.04,385.56,385.2,409.53,379.93,411.56,2508.2,False
89882390000262843231,901288910018941,2850,Active.Live,345.63,187.87,383.97,386.76,407.68,385.71,410.5,2508.12,False
89882390000262843249,901288910018942,2851,Active.Live,347.75,186.35,380.44,387.35,409.93,383.77,409.95,2505.54,False
89882390000262843256,901288910018943,2852,Active.Live,351.88,192.17,385.71,388.88,414.67,385.71,412.28,2531.3,False
89882390000262843264,901288910018944,2853,Active.Live,,701.84,526.78,1598.41,,1412.06,1516.07,5755.16,False
89882390000262843272,901288910018945,2854,Active.Live,,688.74,701.49,1420.7,,1434.69,1545.25,5790.870000000001,False
89882390000262843280,901288910018946,2855,Active.Live,,673.11,696.61,1412.72,,1400.35,1498.44,5681.23,False
89882390000262843298,901288910018947,2856,Active.Live,349.73,187.11,386.53,388.91,414.94,385.71,408.87,2521.8,False
89882390000262843306,901288910018948,2857,Active.Live,,,,,,,,0.0,True
89882390000262843314,901288910018949,2858,Active.Live,,682.24,645.5,1507.34,,1394.67,1483.09,5712.84,False
89882390000262843322,901288910018950,2859,Active.Live,,,,,,,,0.0,True
89882390000262843330,901288910018951,2860,Active.Live,259.07,281.82,279.58,285.76,299.47,283.15,297.17,1986.02,False
89882390000262843348,901288910018952,2861,Active.Live,2.53,,,,4.15,,,6.68,False
89882390000262843355,901288910018953,2862,Active.Live,25.59,,39.61,19.24,136.23000000000002,1.86,26.94,249.47000000000003,False
89882390000262843363,901288910018954,2863,Active.Live,255.96,97.31,71.09,96.76,240.48,90.72,103.64,955.96,False
89882390000262843371,901288910018955,2864,Active.Live,141.22,242.85,156.42,157.29,166.65,156.0,203.35,1223.78,False
89882390000262843389,901288910018956,2865,Active.Live,333.68,8.33,356.53000000000003,361.55,377.26,356.69,380.78,2174.82,False
89882390000262843397,901288910018957,2866,Active.Live,2148.32,1553.98,2339.86,2697.32,2514.34,2373.13,2528.65,16155.6,False
89882390000262843405,901288910018958,2867,Active.Live,0.0,8.3,193.98,44.93,,,194.24,441.4500000000001,False
89882390000262843413,901288910018959,2868,Active.Live,,1837.6,,37.58,,,2534.5,4409.68,False
89882390000262843421,901288910018960,2869,Active.Live,,,,,,,,0.0,True
89882390000262843439,901288910018961,2870,Active.Live,287.49,121.89,306.44,304.37,325.5,306.51,326.05,1978.25,False
89882390000262843447,901288910018962,2871,Active.Live,,,,,,,,0.0,True
89882390000262843454,901288910018963,2872,Active.Live,746.59,,820.72,883.9399999999999,906.79,892.54,416.98,4667.56,False
89882390000262843462,901288910018964,2873,Active.Live,,,169.53,451.21,,732.4300000000001,0.0,1353.17,False
89882390000262843470,901288910018965,2874,Active.Live,771.68,,837.87,767.13,890.43,848.35,2057.66,6173.12,False
89882390000262843488,901288910018966,2875,Active.Live,1026.0,67.99,3.14,1734.24,102.6,528.19,,3462.16,False
89882390000262843496,901288910018967,2876,Active.Live,34.980000000000004,0.0,4.16,18.95,6324.66,0.5,19.51,6402.76,False
89882390000262843504,901288910018968,2877,Active.Live,3000.85,37.81,3808.08,375.04,3562.24,4427.4,,15211.42,False
89882390000262843512,901288910018969,2878,Active.Live,2566.42,39.1,,0.6,,,,2606.12,False
89882390000262843520,901288910018970,2879,Active.Live,884.48,53.65,962.88,959.37,1039.46,962.95,450.17,5312.96,False
89882390000262843538,901288910018971,2880,Active.Live,1006.27,426.19,1415.48,1426.03,1022.69,1407.43,1526.24,8230.33,False
89882390000262843546,901288910018972,2881,Active.Live,,0.0,,31.42,,,,31.42,False
89882390000262843553,901288910018973,2882,Active.Live,3597.51,1000.91,4042.36,1420.24,4036.24,3902.32,3162.61,21162.19,False
89882390000262843561,901288910018974,2883,Active.Live,2.93,30.83,4059.15,325.38,4013.59,3846.73,,12278.61,False
89882390000262843579,901288910018975,2884,Active.Live,1.22,30.22,2921.86,0.35,4147.32,,,7100.969999999999,False
89882390000262843587,901288910018976,2885,Active.Live,3211.88,31.74,,1.42,,,,3245.04,False
89882390000262843595,901288910018977,2886,Active.Live,3080.22,38.12,2471.56,0.6,3582.12,,,9172.62,False
89882390000262843603,901288910018978,2887,Active.Live,,4.26,,2.13,,,,6.39,False
89882390000262843611,901288910018979,2888,Active.Live,13.68,,87.94,,,,8.51,110.13,False
89882390000262843629,901288910018980,2889,Active.Live,,,,,,,,0.0,True
89882390000262843637,901288910018981,2890,Active.Live,,561.55,,,,,,561.55,False
89882390000262843645,901288910018982,2891,Active.Live,,241.22,84.4,26.51,0.0,39.77,118.5,510.4,False
89882390000262843652,901288910018983,2892,Active.Live,306.92,336.1,327.59,343.16,368.21,349.62,374.69,2406.29,False
89882390000262843660,901288910018984,2893,Active.Live,1467.57,1605.65,1621.7,1896.76,1731.95,1647.76,1722.94,11694.330000000002,False
89882390000262843678,901288910018985,2894,Active.Live,1417.31,1549.0,1540.47,1536.37,1663.69,1533.1,1694.52,10934.46,False
89882390000262843686,901288910018986,2895,Inactive,,,,,,,,0.0,False
89882390000262843694,901288910018987,2896,Active.Live,1.54,,,,9.23,,,10.77,False
89882390000262843702,901288910018988,2897,Active.Live,0.23,,,,12.47,,,12.7,False
89882390000262843710,901288910018989,2898,Inactive,,,,,,,,0.0,False
89882390000262843728,901288910018990,2899,Active.Live,,,,,,,,0.0,True
89882390000262843736,901288910018991,2900,Inactive,,,,,,,,0.0,False
89882390000262843744,901288910018992,2901,Inactive,,,,,,,,0.0,False
89882390000262843751,901288910018993,2902,Active.Live,,,,,,,,0.0,True
89882390000262843769,901288910018994,2903,Inactive,,,,,,,,0.0,False
89882390000262843777,901288910018995,2904,Inactive,,,,,,,,0.0,False
89882390000262843785,901288910018996,2905,Active.Live,,11752.44,2760.16,11782.61,,11736.17,12351.62,50383.0,False
89882390000262843793,901288910018997,2906,Active.Live,415.14,432.23,439.89,500.68,468.53,435.92,474.64,3167.03,False
89882390000262843801,901288910018998,2907,Active.Live,,,,,,,,0.0,True
89882390000262843819,901288910018999,2908,Active.Live,591.41,646.55,657.06,731.02,693.74,647.96,697.0,4664.74,False
89882390000284968453,901288910044250,2909,Inactive,,,,,,,,0.0,False
89882390000284968461,901288910044251,2910,Inactive,,,,,,,,0.0,False
89882390000284968479,901288910044252,2911,Inactive,,,,,,,,0.0,False
89882390000284968487,901288910044253,2912,Inactive,,,,,,,,0.0,False
89882390000284968495,901288910044254,2913,Inactive,,,,,,,,0.0,False
89882390000284968503,901288910044255,2914,Inactive,,,,,,,,0.0,False
89882390000284968511,901288910044256,2915,Inactive,,,,,,,,0.0,False
89882390000284968529,901288910044257,2916,Inactive,,,,,,,,0.0,False
89882390000284968537,901288910044258,2917,Inactive,,,,,,,,0.0,False
89882390000284968545,901288910044259,2918,Inactive,,,,,,,,0.0,False
89882390000284968552,901288910044260,2919,Inactive,,,,,,,,0.0,False
89882390000284968560,901288910044261,2920,Inactive,,,,,,,,0.0,False
89882390000284968578,901288910044262,2921,Inactive,,,,,,,,0.0,False
89882390000284968586,901288910044263,2922,Inactive,,,,,,,,0.0,False
89882390000284968594,901288910044264,2923,Inactive,,,,,,,,0.0,False
89882390000284968602,901288910044265,2924,Inactive,,,,,,,,0.0,False
89882390000284968610,901288910044266,2925,Inactive,,,,,,,,0.0,False
89882390000284968628,901288910044267,2926,Inactive,,,,,,,,0.0,False
89882390000284968636,901288910044268,2927,Inactive,,,,,,,,0.0,False
89882390000284968644,901288910044269,2928,Inactive,,,,,,,,0.0,False
89882390000284968651,901288910044270,2929,Inactive,,,,,,,,0.0,False
89882390000284968669,901288910044271,2930,Inactive,,,,,,,,0.0,False
89882390000284968677,901288910044272,2931,Inactive,,,,,,,,0.0,False
89882390000284968685,901288910044273,2932,Inactive,,,,,,,,0.0,False
89882390000284968693,901288910044274,2933,Inactive,,,,,,,,0.0,False
89882390000284968701,901288910044275,2934,Inactive,,,,,,,,0.0,False
89882390000284968719,901288910044276,2935,Inactive,,,,,,,,0.0,False
89882390000284968727,901288910044277,2936,Inactive,,,,,,,,0.0,False
89882390000284968735,901288910044278,2937,Inactive,,,,,,,,0.0,False
89882390000284968743,901288910044279,2938,Inactive,,,,,,,,0.0,False
89882390000284968750,901288910044280,2939,Inactive,,,,,,,,0.0,False
89882390000284968768,901288910044281,2940,Inactive,,,,,,,,0.0,False
89882390000284968776,901288910044282,2941,Inactive,,,,,,,,0.0,False
89882390000284968784,901288910044283,2942,Inactive,,,,,,,,0.0,False
89882390000284968792,901288910044284,2943,Inactive,,,,,,,,0.0,False
89882390000284968800,901288910044285,2944,Inactive,,,,,,,,0.0,False
89882390000284968818,901288910044286,2945,Inactive,,,,,,,,0.0,False
89882390000284968826,901288910044287,2946,Inactive,,,,,,,,0.0,False
89882390000284968834,901288910044288,2947,Inactive,,,,,,,,0.0,False
89882390000284968842,901288910044289,2948,Inactive,,,,,,,,0.0,False
89882390000284968859,901288910044290,2949,Inactive,,,,,,,,0.0,False
89882390000284968867,901288910044291,2950,Inactive,,,,,,,,0.0,False
89882390000284968875,901288910044292,2951,Inactive,,,,,,,,0.0,False
89882390000284968883,901288910044293,2952,Inactive,,,,,,,,0.0,False
89882390000284968891,901288910044294,2953,Inactive,,,,,,,,0.0,False
89882390000284968909,901288910044295,2954,Inactive,,,,,,,,0.0,False
89882390000284968917,901288910044296,2955,Inactive,,,,,,,,0.0,False
89882390000284968925,901288910044297,2956,Inactive,,,,,,,,0.0,False
89882390000284968933,901288910044298,2957,Inactive,,,,,,,,0.0,False
89882390000284968941,901288910044299,2958,Inactive,,,,,,,,0.0,False
89882390000284968958,901288910044300,2959,Inactive,,,,,,,,0.0,False
89882390000284968966,901288910044301,2960,Inactive,,,,,,,,0.0,False
89882390000284968974,901288910044302,2961,Inactive,,,,,,,,0.0,False
89882390000284968982,901288910044303,2962,Inactive,,,,,,,,0.0,False
89882390000284968990,901288910044304,2963,Inactive,,,,,,,,0.0,False
89882390000284969006,901288910044305,2964,Inactive,,,,,,,,0.0,False
89882390000284969014,901288910044306,2965,Inactive,,,,,,,,0.0,False
89882390000284969022,901288910044307,2966,Inactive,,,,,,,,0.0,False
89882390000284969030,901288910044308,2967,Inactive,,,,,,,,0.0,False
89882390000284969048,901288910044309,2968,Inactive,,,,,,,,0.0,False
89882390000284969055,901288910044310,2969,Inactive,,,,,,,,0.0,False
89882390000284969063,901288910044311,2970,Inactive,,,,,,,,0.0,False
89882390000284969071,901288910044312,2971,Inactive,,,,,,,,0.0,False
89882390000284969089,901288910044313,2972,Inactive,,,,,,,,0.0,False
89882390000284969097,901288910044314,2973,Inactive,,,,,,,,0.0,False
89882390000284969105,901288910044315,2974,Inactive,,,,,,,,0.0,False
89882390000284969113,901288910044316,2975,Inactive,,,,,,,,0.0,False
89882390000284969121,901288910044317,2976,Inactive,,,,,,,,0.0,False
89882390000284969139,901288910044318,2977,Inactive,,,,,,,,0.0,False
89882390000284969147,901288910044319,2978,Inactive,,,,,,,,0.0,False
89882390000284969154,901288910044320,2979,Inactive,,,,,,,,0.0,False
89882390000284969162,901288910044321,2980,Inactive,,,,,,,,0.0,False
89882390000284969170,901288910044322,2981,Inactive,,,,,,,,0.0,False
89882390000284969188,901288910044323,2982,Inactive,,,,,,,,0.0,False
89882390000284969196,901288910044324,2983,Inactive,,,,,,,,0.0,False
89882390000284969204,901288910044325,2984,Inactive,,,,,,,,0.0,False
89882390000284969212,901288910044326,2985,Inactive,,,,,,,,0.0,False
89882390000284969220,901288910044327,2986,Inactive,,,,,,,,0.0,False
89882390000284969238,901288910044328,2987,Inactive,,,,,,,,0.0,False
89882390000284969246,901288910044329,2988,Inactive,,,,,,,,0.0,False
89882390000284969253,901288910044330,2989,Inactive,,,,,,,,0.0,False
89882390000284969261,901288910044331,2990,Inactive,,,,,,,,0.0,False
89882390000284969279,901288910044332,2991,Inactive,,,,,,,,0.0,False
89882390000284969287,901288910044333,2992,Inactive,,,,,,,,0.0,False
89882390000284969295,901288910044334,2993,Inactive,,,,,,,,0.0,False
89882390000284969303,901288910044335,2994,Inactive,,,,,,,,0.0,False
89882390000284969311,901288910044336,2995,Inactive,,,,,,,,0.0,False
89882390000284969329,901288910044337,2996,Inactive,,,,,,,,0.0,False
89882390000284969337,901288910044338,2997,Inactive,,,,,,,,0.0,False
89882390000284969345,901288910044339,2998,Inactive,,,,,,,,0.0,False
89882390000284969352,901288910044340,2999,Inactive,,,,,,,,0.0,False
89882390000284969360,901288910044341,3000,Inactive,,,,,,,,0.0,False
89882390000284969378,901288910044342,3001,Inactive,,,,,,,,0.0,False
89882390000284969386,901288910044343,3002,Inactive,,,,,,,,0.0,False
89882390000284969394,901288910044344,3003,Inactive,,,,,,,,0.0,False
89882390000284969402,901288910044345,3004,Inactive,,,,,,,,0.0,False
89882390000284969410,901288910044346,3005,Inactive,,,,,,,,0.0,False
89882390000284969428,901288910044347,3006,Inactive,,,,,,,,0.0,False
89882390000284969436,901288910044348,3007,Inactive,,,,,,,,0.0,False
89882390000284969444,901288910044349,3008,Inactive,,,,,,,,0.0,False
89882390000284969451,901288910044350,3009,Inactive,,,,,,,,0.0,False
89882390000284969469,901288910044351,3010,Inactive,,,,,,,,0.0,False
89882390000284969477,901288910044352,3011,Inactive,,,,,,,,0.0,False
89882390000284969485,901288910044353,3012,Inactive,,,,,,,,0.0,False
89882390000284969493,901288910044354,3013,Inactive,,,,,,,,0.0,False
89882390000284969501,901288910044355,3014,Inactive,,,,,,,,0.0,False
89882390000284969519,901288910044356,3015,Inactive,,,,,,,,0.0,False
89882390000284969527,901288910044357,3016,Inactive,,,,,,,,0.0,False
89882390000284969535,901288910044358,3017,Inactive,,,,,,,,0.0,False
89882390000284969543,901288910044359,3018,Inactive,,,,,,,,0.0,False
89882390000284969550,901288910044360,3019,Inactive,,,,,,,,0.0,False
89882390000284969568,901288910044361,3020,Inactive,,,,,,,,0.0,False
89882390000284969576,901288910044362,3021,Inactive,,,,,,,,0.0,False
89882390000284969584,901288910044363,3022,Inactive,,,,,,,,0.0,False
89882390000284969592,901288910044364,3023,Inactive,,,,,,,,0.0,False
89882390000284969600,901288910044365,3024,Inactive,,,,,,,,0.0,False
89882390000284969618,901288910044366,3025,Inactive,,,,,,,,0.0,False
89882390000284969626,901288910044367,3026,Inactive,,,,,,,,0.0,False
89882390000284969634,901288910044368,3027,Inactive,,,,,,,,0.0,False
89882390000284969642,901288910044369,3028,Inactive,,,,,,,,0.0,False
89882390000284969659,901288910044370,3029,Inactive,,,,,,,,0.0,False
89882390000284969667,901288910044371,3030,Inactive,,,,,,,,0.0,False
89882390000284969675,901288910044372,3031,Inactive,,,,,,,,0.0,False
89882390000284969683,901288910044373,3032,Inactive,,,,,,,,0.0,False
89882390000284969691,901288910044374,3033,Inactive,,,,,,,,0.0,False
89882390000284969709,901288910044375,3034,Inactive,,,,,,,,0.0,False
89882390000284969717,901288910044376,3035,Inactive,,,,,,,,0.0,False
89882390000284969725,901288910044377,3036,Inactive,,,,,,,,0.0,False
89882390000284969733,901288910044378,3037,Inactive,,,,,,,,0.0,False
89882390000284969741,901288910044379,3038,Inactive,,,,,,,,0.0,False
89882390000284969758,901288910044380,3039,Inactive,,,,,,,,0.0,False
89882390000284969766,901288910044381,3040,Inactive,,,,,,,,0.0,False
89882390000284969774,901288910044382,3041,Inactive,,,,,,,,0.0,False
89882390000284969782,901288910044383,3042,Inactive,,,,,,,,0.0,False
89882390000284969790,901288910044384,3043,Inactive,,,,,,,,0.0,False
89882390000284969808,901288910044385,3044,Inactive,,,,,,,,0.0,False
89882390000284969816,901288910044386,3045,Inactive,,,,,,,,0.0,False
89882390000284969824,901288910044387,3046,Inactive,,,,,,,,0.0,False
89882390000284969832,901288910044388,3047,Inactive,,,,,,,,0.0,False
89882390000284969840,901288910044389,3048,Inactive,,,,,,,,0.0,False
89882390000284969857,901288910044390,3049,Inactive,,,,,,,,0.0,False
89882390000284969865,901288910044391,3050,Inactive,,,,,,,,0.0,False
89882390000284969873,901288910044392,3051,Inactive,,,,,,,,0.0,False
89882390000284969881,901288910044393,3052,Inactive,,,,,,,,0.0,False
89882390000284969899,901288910044394,3053,Inactive,,,,,,,,0.0,False
89882390000284969907,901288910044395,3054,Inactive,,,,,,,,0.0,False
89882390000284969915,901288910044396,3055,Inactive,,,,,,,,0.0,False
89882390000284969923,901288910044397,3056,Inactive,,,,,,,,0.0,False
89882390000284969931,901288910044398,3057,Inactive,,,,,,,,0.0,False
89882390000284969949,901288910044399,3058,Inactive,,,,,,,,0.0,False
89882390000284969956,901288910044400,3059,Inactive,,,,,,,,0.0,False
89882390000284969964,901288910044401,3060,Inactive,,,,,,,,0.0,False
89882390000284969972,901288910044402,3061,Inactive,,,,,,,,0.0,False
89882390000284969980,901288910044403,3062,Inactive,,,,,,,,0.0,False
89882390000284969998,901288910044404,3063,Inactive,,,,,,,,0.0,False
89882390000284970004,901288910044405,3064,Inactive,,,,,,,,0.0,False
